"policy_name","old_id","old_rgb","old_name","old_source","old_subset","final_new_id","final_rgb","final_name","row_type","source_origin","candidate_type","primary_status","rgb_resolution_status","source_id_conflict_status","final_id_status","keeps_current_id","id_changed","rgb_changed","partner_modlu_old_id","partner_modlu_old_rgb","partner_modlu_old_name","notes"
"preserve_old_ids","8834","3,139,100","b_chuzhou_qingtian","orijinal","orijinal_dogu","8834","3,139,100","b_chuzhou_qingtian","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8835","24,199,66","b_chuzhou_xujiang","orijinal","orijinal_dogu","8835","24,199,66","b_chuzhou_xujiang","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8836","165,193,67","b_wuzhou_jinhua","orijinal","orijinal_dogu","8836","165,193,67","b_wuzhou_jinhua","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8837","84,92,17","b_wuzhou_wucheng","orijinal","orijinal_dogu","8837","84,92,17","b_wuzhou_wucheng","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8838","167,41,245","b_wuzhou_dongyang","orijinal","orijinal_dogu","8838","167,41,245","b_wuzhou_dongyang","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8839","248,155,214","b_wuzhou_puyang","orijinal","orijinal_dogu","8839","248,155,214","b_wuzhou_puyang","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8841","180,86,70","b_hangzhou_qiantang","orijinal","orijinal_dogu","8841","180,86,70","b_hangzhou_qiantang","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8842","215,99,211","b_jianning_zhenghe","orijinal","orijinal_dogu","8842","215,99,211","b_jianning_zhenghe","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8843","121,46,221","b_jianning_pucheng","orijinal","orijinal_dogu","8843","121,46,221","b_jianning_pucheng","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8844","25,24,27","b_jianning_chong_an","orijinal","orijinal_dogu","8844","25,24,27","b_jianning_chong_an","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8845","88,224,61","b_jianning_songxi","orijinal","orijinal_dogu","8845","88,224,61","b_jianning_songxi","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8846","184,87,227","b_xuanzhou_liyang","orijinal","orijinal_dogu","8846","184,87,227","b_xuanzhou_liyang","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8847","129,133,193","b_xuanzhou_ningguo","orijinal","orijinal_dogu","8847","129,133,193","b_xuanzhou_ningguo","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8848","8,83,107","b_shezhou_taiping","orijinal","orijinal_dogu","8848","8,83,107","b_shezhou_taiping","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8849","17,69,1","b_something_wendeng","orijinal","orijinal_dogu","8849","17,69,1","b_something_wendeng","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8850","3,103,152","b_something_muping","orijinal","orijinal_dogu","8850","3,103,152","b_something_muping","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8851","250,209,136","b_something_huang","orijinal","orijinal_dogu","8851","250,209,136","b_something_huang","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8852","38,97,87","b_laizhou_changyang","orijinal","orijinal_dogu","8852","38,97,87","b_laizhou_changyang","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8853","113,19,19","b_laizhou_ye","orijinal","orijinal_dogu","8853","113,19,19","b_laizhou_ye","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8854","61,29,74","b_laizhou_jimo","orijinal","orijinal_dogu","8854","61,29,74","b_laizhou_jimo","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8855","196,121,213","b_mizhou_gaomi","orijinal","orijinal_dogu","8855","196,121,213","b_mizhou_gaomi","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8856","67,108,22","b_mizhou_zhucheng","orijinal","orijinal_dogu","8856","67,108,22","b_mizhou_zhucheng","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8857","156,42,97","b_mizhou_ju","orijinal","orijinal_dogu","8857","156,42,97","b_mizhou_ju","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8858","72,150,128","b_mizhou_futang","orijinal","orijinal_dogu","8858","72,150,128","b_mizhou_futang","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8859","227,33,47","b_qingzhou_beihai","orijinal","orijinal_dogu","8859","227,33,47","b_qingzhou_beihai","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8860","7,251,52","b_qingzhou_linqu","orijinal","orijinal_dogu","8860","7,251,52","b_qingzhou_linqu","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8861","240,85,67","b_qingzhou_shouguang","orijinal","orijinal_dogu","8861","240,85,67","b_qingzhou_shouguang","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8862","89,137,3","b_qingzhou_bochang","orijinal","orijinal_dogu","8862","89,137,3","b_qingzhou_bochang","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8863","31,215,212","b_zizhou_zichuan","orijinal","orijinal_dogu","8863","31,215,212","b_zizhou_zichuan","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8864","55,12,193","b_zizhou_changshan","orijinal","orijinal_dogu","8864","55,12,193","b_zizhou_changshan","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8865","177,4,132","b_zizhou_zouping","orijinal","orijinal_dogu","8865","177,4,132","b_zizhou_zouping","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8866","165,184,83","b_yizhou_yishui","orijinal","orijinal_dogu","8866","165,184,83","b_yizhou_yishui","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8867","132,238,83","b_yizhou_xintai","orijinal","orijinal_dogu","8867","132,238,83","b_yizhou_xintai","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8868","147,83,73","b_yizhou_fei","orijinal","orijinal_dogu","8868","147,83,73","b_yizhou_fei","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8869","177,169,13","b_yizhou_linyi","orijinal","orijinal_dogu","8869","177,169,13","b_yizhou_linyi","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8870","9,207,247","b_yizhou_cheng","orijinal","orijinal_dogu","8870","9,207,247","b_yizhou_cheng","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8871","124,171,219","b_haizhou_qushan","orijinal","orijinal_dogu","8871","124,171,219","b_haizhou_qushan","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8872","234,197,200","b_dizhou_yanci","orijinal","orijinal_dogu","8872","234,197,200","b_dizhou_yanci","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8873","237,93,214","b_dizhou_dihe","orijinal","orijinal_dogu","8873","237,93,214","b_dizhou_dihe","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8874","91,46,193","b_qizhou_yucheng","orijinal","orijinal_dogu","8874","91,46,193","b_qizhou_yucheng","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8875","99,88,21","b_qizhou_something","orijinal","orijinal_dogu","8875","99,88,21","b_qizhou_something","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8876","123,207,179","b_qizhou_linyi","orijinal","orijinal_dogu","8876","123,207,179","b_qizhou_linyi","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8877","19,121,109","b_qizhou_licheng","orijinal","orijinal_dogu","8877","19,121,109","b_qizhou_licheng","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8878","204,1,38","b_yunzhou_laiwu","orijinal","orijinal_dogu","8878","204,1,38","b_yunzhou_laiwu","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8879","203,158,78","b_yunzhou_qianfeng","orijinal","orijinal_dogu","8879","203,158,78","b_yunzhou_qianfeng","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8880","107,139,253","b_yunzhou_qufu","orijinal","orijinal_dogu","8880","107,139,253","b_yunzhou_qufu","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8881","32,20,234","b_yunzhou_xiaqiu","orijinal","orijinal_dogu","8881","32,20,234","b_yunzhou_xiaqiu","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8882","224,203,219","b_puzhou_juye","orijinal","orijinal_dogu","8882","224,203,219","b_puzhou_juye","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8883","88,184,69","b_puzhou_xuchang","orijinal","orijinal_dogu","8883","88,184,69","b_puzhou_xuchang","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8884","190,212,39","b_puzhou_shouzhang","orijinal","orijinal_dogu","8884","190,212,39","b_puzhou_shouzhang","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
"preserve_old_ids","8885","59,186,169","b_puzhou_juancheng","orijinal","orijinal_dogu","8885","59,186,169","b_puzhou_juancheng","candidate","orijinal","single_source","orijinal_only","unchanged","no_id_conflict_flag","draft_keep_id","True","False","False","","","",""
