301;42;51;178;WANNAMO;x
302;84;54;51;VAXJO;x
303;126;57;179;ALLBO;x
304;168;60;52;KINNEVALD;x
305;0;63;180;NORRVIDINGE;x
306;42;66;53;UPPVIDINGE;x
307;84;69;181;KALMAR;x
308;126;72;54;HOGSBY;x
309;168;75;182;HULINGSRYD;x
310;0;78;55;VIMMERBY;x
311;42;81;183;HULTABY;x
312;84;84;56;JONKOPING;x
313;126;87;184;EKSJO;x
314;168;90;57;BORGHOLM;x
315;0;93;185;EKETORP;x
316;42;96;58;SKARA;x
317;84;99;186;LODOSE;x
318;126;102;59;KUNGAHALLA;x
319;168;105;187;FALKÃ–PING;x
320;0;108;60;VARNHEM;x
321;42;111;188;DALABORG;x
322;84;114;61;TISSELSKOG;x
323;126;117;189;TINGVALLA;x
324;168;120;62;FRISKDAL;x
325;0;123;190;GILLBERG;x
326;42;126;63;VASE;x
327;84;129;191;ORABRO;x
328;126;132;64;RISEBERGA;x
329;168;135;192;NORASKOG;x
330;0;138;65;SUDHERKOPUNG;x
331;42;141;193;HAMARKINDA;x
332;84;144;66;LIUNGA;x
333;126;147;194;SKAENNINGE;x
334;168;150;67;VRETA;x
335;0;153;195;WISINGHNO;x
336;42;156;68;TALJE;x
337;84;159;196;NYKOPUNG;x
338;126;162;69;SUNDBY;x
339;168;165;197;STRIGINES;x
340;0;168;70;BIRKEVIK;x
341;42;171;198;SIGTUNA;x
342;84;174;71;UPPSALA;x
343;126;177;199;ENESCOPINGE;x
344;168;180;72;OSTHAMMAR;x
345;0;183;200;HENAMORUM;x
346;42;186;73;VAESTRAAROS;x
347;84;189;201;ARBUGAE;x
348;126;192;74;SKYNZEKKEBERGE;x
349;168;195;202;FERNABO;x
350;0;198;75;FALENE;x
351;42;201;203;MOR;x
352;84;204;76;MOLUNGR;x
353;126;207;204;NORRBARKE;x
354;168;210;77;GAVLE;x
355;0;0;205;OKLABO;x
356;42;3;78;ODMARDEN;x
357;84;6;206;BALDANAS;x
358;126;9;79;FARILA;x
359;168;12;207;DILSBO;x
360;0;15;80;NORALE;x
361;42;18;208;SEILANGER;x
362;84;21;81;HAFRA;x
363;126;24;209;LIDH;x
364;168;27;82;HEDANGER;x
365;0;30;210;SIOBORADH;x
366;42;33;83;SOLATUMUM;x
367;84;36;211;NETERU;x
368;126;39;84;GRUNDASUND;x
369;168;42;212;WYSBU;x
370;0;45;85;GARNAE;x
371;42;48;213;BURSS;x
372;84;51;86;FAROO;x
373;126;54;214;JAHKAMAKKE;x
374;168;57;87;LUOKTA;x
375;0;60;215;ARVIESJAVRRIE;x
376;42;63;88;TUORPON;x
377;84;66;216;SEMISJAUR;x
378;126;69;89;SJOKKSJOKK;x
379;168;72;217;SIRKAS;x
380;0;75;90;SIGGEVARA;x
381;42;78;218;LAIS;x
382;84;81;91;UBMEJE;x
383;168;87;92;SUONDAVARA;x
384;0;90;220;KITTAL;x
385;42;93;93;FROSO;x
386;84;96;221;SUADIGIL;x
387;126;99;94;KEMIJAVRI;x
388;168;102;222;MORARNA;x
389;0;105;95;SOMBIO;x
390;42;108;223;AANAARJAVRI;x
391;84;111;96;PELDOJAVRI;x
392;126;114;224;ROUNALA;x
393;168;117;97;GUOVDAGEAIDNU;x
394;0;120;225;IESJAVRI;x
395;42;123;98;KARASJOHKA;x
396;126;129;99;LAGGUJAKKA;x
397;168;132;227;OHCEJOHKA;x
398;0;135;0;PEACCAM;x
399;42;138;128;SUONNJEL;x
400;168;147;2;KIILT;x
401;0;150;130;KOARDEGK;x
402;42;153;3;MASELK;x
403;84;156;131;CUKKSUAL;x
404;168;162;132;AKKEL;x
405;0;165;5;LUJAVVR;x
406;42;168;133;LEJJAVVR;x
407;84;171;6;ARSJOGK;x
408;168;177;7;KINTUS;x
409;0;180;135;JOVVKUJ;x
410;42;183;8;Lappland;x
411;84;186;136;SOSNEVKE;x
412;168;192;137;KITKA;x
413;0;195;10;MAANSELKA;x
414;42;198;138;JULEVU;x
415;84;201;11;BITON;x
416;126;204;139;GALASEATNU;x
417;168;207;12;DUORTNUS;x
418;0;210;140;GIEPMA;x
419;42;0;13;IIJOKI;x
420;84;3;141;ARJEPLUOVVE;x
421;126;6;14;UDDJAUR;x
422;168;9;142;LUSSPIE;x
423;0;12;15;SJELTIE;x
424;42;15;143;GAALTOE;x
425;84;18;16;VUALTJERE;x
426;42;87;63;HELSINGORA;x
427;168;24;17;KOLDING;x
428;0;27;145;OSTAVALL;x
429;42;30;18;RAGUNDA;x
430;84;33;146;FOLLINGE;x
431;126;36;19;FINNFORSAR;x
432;168;39;147;HELGUM;x
433;0;42;20;Olsztyn;x
434;42;45;148;INDAL;x
435;84;48;21;PEDERSORE;x
436;126;51;149;VETELI;x
437;168;54;22;OULU;x
438;0;57;150;LIMINKA;x
439;42;60;23;PUOLANKA;x
440;84;63;151;KONNEVESI;x
441;126;66;24;KEITELE;x
442;168;69;152;PIELINEN;x
443;0;72;25;KAJAANI;x
444;42;75;153;NUOKKIJARVI;x
445;84;78;26;TUNGUT;x
446;126;81;154;KUUSEMA;x
447;168;84;27;KOUTAJOKI;x
448;42;90;28;river_hooghly;x
449;84;93;156;river_ichamati;x
450;126;96;29;Istria;x
451;168;99;157;Veglia;x
452;0;102;30;Varadzin;x
453;42;105;158;Zagreb;x
454;84;108;31;Krizevci;x
455;126;111;159;Usora;x
456;168;114;32;Senj;x
457;0;117;160;Zadar;x
458;42;120;33;Zachlumia;x
459;84;123;161;Split;x
460;126;126;34;Ragusa;x
461;168;129;162;Zeta;x
462;0;132;35;Dyrrachion;x
463;42;135;163;Ochrid;x
464;84;138;36;Epeiros;x
465;126;141;164;Arta;x
466;168;144;37;Cephalonia;x
467;0;147;165;Hellas;x
468;42;150;38;Achaia;x
469;84;153;166;Methone;x
470;126;156;39;Monemvasia;x
471;168;159;167;Kaneia;x
472;0;162;40;Chandax;x
473;42;165;168;Korinthos;x
474;84;168;41;Atheniai;x
475;126;171;169;Rhodos;x
476;168;174;42;Naxos;x
477;0;177;170;Euboia;x
478;42;180;43;Chios;x
479;84;183;171;Lesbos;x
480;126;186;44;Demetrias;x
481;168;189;172;Thessalia;x
482;0;192;45;Thessalonike;x
483;42;195;173;Chalkidike;x
484;84;198;46;Strymon;x
485;126;201;174;Philippopolis;x
486;168;204;47;Adrianopolis;x
487;0;207;175;Kaliopolis;x
488;42;210;48;Byzantion;x
489;84;0;176;Thrake;x
490;126;3;49;Mesembria;x
491;168;6;177;Tyrnovo;x
492;0;9;50;Serdica;x
493;42;12;178;Naissus;x
494;84;15;51;Rashka;x
495;126;18;179;Hum;x
496;168;21;52;Rama;x
497;0;24;180;Belgrade;x
498;42;27;53;Vidin;x
499;84;30;181;Nikopolis;x
500;126;33;54;Dorostotum;x
501;168;36;182;Karvuna;x
502;0;39;55;Constantia;x
503;42;42;183;Galati;x
504;84;45;56;Cetatea Alba;x
505;126;48;184;Barlad;x
506;168;51;57;Turnu;x
507;0;54;185;Targoviste;x
508;42;57;58;Severin;x
509;84;60;186;Temes;x
510;126;63;59;Bacs;x
511;168;66;187;Feher;x
512;0;69;60;Bihar;x
513;42;72;188;Csanad;x
514;84;75;61;Pest;x
515;126;78;189;Hewes;x
516;168;81;62;Gemer;x
517;0;84;190;Orava;x
518;126;21;144;Czestochowa;x
519;84;90;191;Krakow;x
520;126;93;64;Sieradz;x
521;168;96;192;Plock;x
522;0;99;65;Czersk;x
523;42;102;193;Sandomierz;x
524;84;105;66;Sacz;x
525;126;108;194;Saris;x
526;168;111;67;Peremyshl;x
527;0;114;195;Volodymyr;x
528;42;117;68;Halych;x
529;84;120;196;Bereg;x
530;126;123;69;Abauj;x
531;168;126;197;Marmaros;x
532;0;129;70;Szekelyfold;x
533;42;132;198;Iasi;x
534;84;135;71;Olbia_ETEL;x
535;126;138;199;Okachiv;x
536;168;141;72;Korsun;x
537;0;144;200;Suceava;x
538;42;147;73;Terebovl;x
539;84;150;201;Kiev;x
540;126;153;74;Pinsk;x
541;168;156;202;Berestye;x
542;0;159;75;Minsk;x
543;42;162;203;Mstislavl;x
544;84;165;76;Turov;x
545;126;168;204;Lyubech;x
546;168;171;77;Chernigov;x
547;0;174;205;Pereyaslavl;x
548;42;177;78;Samar;x
549;84;180;206;Khortytsia;x
550;126;183;79;Oleshye;x
551;168;186;207;Kalos Limen;x
552;0;189;80;Chersonesus;x
553;42;192;208;Theodosia;x
554;84;195;81;Kerch;x
555;126;198;209;Taganrog;x
556;168;201;82;Bakhmut;x
557;0;204;210;Kharka;x
558;42;207;83;Oskol;x
559;84;210;211;Novgorod Seversky;x
560;126;0;84;Smolensk;x
561;168;3;212;Vyazma;x
562;0;6;85;Dmitrov;x
563;42;9;213;Uglich;x
564;84;12;86;Yaroslavl;x
565;126;15;214;Pereyaslavl Zalessky;x
566;168;18;87;Rostov;x
567;0;21;215;Moskva;x
568;42;24;88;Debryansk;x
569;84;27;216;Pronsk;x
570;126;30;89;Kolomna;x
571;168;33;217;Saransk;x
572;0;36;90;Ryazan;x
573;42;39;218;Murom;x
574;84;42;91;Vladimir;x
575;126;45;219;Starodub-on-the-klyazma;x
576;168;48;92;Nizhny Novgorod;x
577;0;51;220;Gorodets;x
578;42;54;93;Galich Mersky;x
579;84;57;221;Mozhaysk;x
580;126;60;94;Yoshkar-Ola;x
581;168;63;222;Urzen;x
582;0;66;95;Cheboksary;x
583;42;69;223;Simbirsk;x
584;84;72;96;Saratov;x
585;126;75;224;Khopyor;x
586;168;78;97;Kazarki;x
587;0;81;225;Sarysyn;x
588;42;84;98;Tana;x
589;84;87;226;Azov;x
590;126;90;99;Tmutarakan;x
591;168;93;227;Yaseni;x
592;0;96;0;Nicopsia;x
593;42;99;128;Kutaisi;x
594;84;102;1;Tasqala;x
595;126;105;129;Cabarda;x
596;168;108;2;Khazaran;x
597;0;111;130;Beksima;x
598;42;114;3;Petigoria;x
599;84;117;131;Sarkel;x
600;126;120;4;Ukek;x
601;168;123;132;Samar;x
602;0;126;5;Bolghar;x
603;42;129;133;Kazan;x
604;84;132;6;Kai;x
605;126;135;134;Bilyar;x
606;168;138;7;Ashli;x
607;0;141;135;Ufa;x
608;42;144;8;Pecheneg;x
609;84;147;136;Uzens;x
610;126;150;9;Atyrau;x
611;168;153;137;Saray;x
612;0;156;10;Itil;x
613;42;159;138;Akkityk;x
614;126;165;139;Kassarma;x
615;168;168;12;Aktau;x
616;0;171;140;Bailjar;x
617;42;174;13;river_daugava;x
618;84;177;141;Kyzyl-Su;x
619;126;180;14;river_thames;x
620;168;183;142;river_thames;x
621;0;186;15;river_thames;x
622;84;192;16;sea_gulf_riga;x
623;126;195;144;sea_gulf_bothnia;x
624;168;198;17;sea_finnish_archipelago;x
625;0;201;145;sea_baltic;x
626;42;204;18;sea_coast_of_oland;x
627;84;207;146;sea_coast_of_oland;x
628;126;210;19;sea_coast_of_lithuania;x
629;168;0;147;sea_baltic;x
630;0;3;20;sea_baltic;x
631;42;6;148;sea_gulf_gdansk;x
632;84;9;21;HUNGARIAN-MORAVIAN MOUNTAINS;x
633;126;12;149;sea_the_sound;x
634;168;15;22;sea_sydfynskeohav;x
635;0;18;150;sea_skagerrak;x
636;42;21;23;sea_gulf_finland;x
637;84;24;151;sea_white_sea;x
638;126;27;24;sea_white_sea;x
639;168;30;152;sea_white_sea;x
640;0;33;25;FINNISH IMPASSABLE 2;x
641;42;36;153;FINNISH IMPASSABLE 3;x
642;84;39;26;FINNISH IMPASSABLE 4;x
643;126;42;154;NORWEGIAN IMPASSABLE 2;x
644;168;45;27;NORWEGIAN IMPASSABLE 3;x
645;0;48;155;NORWEGIAN IMPASSABLE 4;x
646;42;51;28;NORWEGIAN IMPASSABLE 5;x
647;84;54;156;NORWEGIAN IMPASSABLE 6;x
648;126;57;29;NORWEGIAN IMPASSABLE 7;x
649;168;60;157;IBERIAN IMPASSABLE TERRAIN 8;x
650;0;63;30;Coast of Siberia;x
651;42;66;158;sea_northern_atlantic;x
652;84;69;31;sea_coast_norway;x
653;126;72;159;sea_coast_norway;x
654;168;75;32;sea_coast_norway;x
655;0;78;160;sea_coast_norway;x
656;42;81;33;sea_coast_norway;x
657;84;84;161;sea_coast_denmark;x
658;126;87;34;Shirvan;x
659;168;90;162;Shemakha;x
660;0;93;35;Gandzasar;x
661;42;96;163;Kapan;x
662;84;99;36;Dvin;x
663;126;102;164;Nukhpata;x
664;168;105;37;Derbent;x
665;0;108;165;Kumukh;x
666;42;111;38;Telavi;x
667;84;114;166;Batumi;x
668;126;117;39;Trebizond;x
669;168;120;167;Gori;x
670;0;123;40;Oltisi;x
671;42;126;168;Ani;x
672;84;129;41;Van;x
673;126;132;169;sea_limfjord;x
674;168;135;42;sea_zuiderzee;x
675;0;138;170;sea_zeeland;x
676;42;141;43;sea_thames_estuary;x
677;84;144;171;sea_coast_suffolk;x
678;126;147;44;sea_the_wash;x
679;168;150;172;river_humber;x
680;0;153;45;sea_east_english_coast;x
681;42;156;173;sea_north_sea;x
682;84;159;46;sea_firth_of_forth;x
683;126;162;174;sea_orkney;x
684;168;165;47;sea_north_sea;x
685;0;168;175;sea_atlantic;x
686;42;171;48;sea_hebrides;x
687;84;174;176;sea_atlantic;x
688;126;177;49;sea_the_minch;x
689;168;180;177;sea_firth_of_clyde;x
690;0;183;50;sea_hebrides;x
691;42;186;178;Manzikert;x
692;84;189;51;Tzimisca;x
693;126;192;179;Martyropolis;x
694;168;195;52;Theodosiopolis;x
695;0;198;180;Cerasus;x
696;42;201;53;Colonea;x
697;84;204;181;Melitene;x
698;126;207;54;sea_irish;x
699;168;210;182;sea_irish;x
700;0;0;55;sea_irish;x
701;42;3;183;sea_celtic;x
702;84;6;56;sea_bristol_channel;x
703;126;9;184;sea_irish;x
704;168;12;57;sea_coast_of_ailech;x
705;0;15;185;sea_galway_bay;x
706;42;18;58;HUNGARIAN-MORAVIAN MOUNTAINS;x
707;84;21;186;HUNGARIAN-MORAVIAN MOUNTAINS;x
708;126;24;59;HUNGARIAN-MORAVIAN MOUNTAINS;x
709;168;27;187;CARPATHIANS;x
710;0;30;60;CARPATHIANS;x
711;42;33;188;CARPATHIANS;x
712;84;36;61;sea_dingle_bay;x
713;126;39;189;sea_courtmacsherry_bay;x
714;168;42;62;sea_celtic;x
715;0;45;190;sea_english_channel;x
716;42;48;63;ÃŽles de la Manche;x
717;84;51;191;sea_english_channel;x
718;126;54;64;ÃŽles de la Manche;x
719;168;57;192;sea_english_channel;x
720;0;60;65;Eastern Sahara;x
721;42;63;193;Central Africa;x
722;84;66;66;CARPATHIANS;x
723;126;69;194;CARPATHIANS;x
724;168;72;67;;x
725;0;75;195;Ablastha;x
726;42;78;68;Lykandos;x
727;84;81;196;Kaisereia;x
728;126;84;69;Amisos;x
729;168;87;197;Sinope;x
730;0;90;70;Herakleia;x
731;42;93;198;Nikomedia;x
732;84;96;71;Prusa;x
733;126;99;199;Kyzikos;x
734;168;102;72;Abydos;x
735;0;105;200;Smyrna;x
736;42;108;73;Ephesos;x
737;84;111;201;Halikarnassos;x
738;126;114;74;Laodikeia;x
739;168;117;202;Dorylaion;x
740;0;120;75;Nikaea;x
741;42;123;203;Paphlagonia;x
742;84;126;76;Galatia;x
743;126;129;204;Ankyra;x
744;168;132;77;Sozopolis;x
745;0;135;205;Attaleia;x
746;42;138;78;Limisol;x
747;84;141;206;Famagusta;x
748;126;144;79;Seleukia;x
749;168;147;207;Ikonion;x
750;0;150;80;Tyana;x
751;42;153;208;Tarsus;x
752;84;156;81;Adana;x
753;126;159;209;Czech Mountains 1;x
754;168;162;82;Czech Mountains 2;x
755;0;165;210;Czech Mountains 3;x
756;42;168;83;Czech Mountains 4;x
757;84;171;211;Czech Mountains 5;x
758;126;174;84;Czech Mountains 6;x
759;168;177;212;Czech Mountains 7;x
760;0;180;85;Czech Mountains 8;x
761;42;183;213;Czech Mountains 9;x
762;84;186;86;Czech Mountains 10;x
763;126;189;214;Czech Mountains 11;x
764;168;192;87;German Mountains 1;x
765;0;195;215;German Mountains 2;x
766;42;198;88;German Mountains 3;x
767;84;201;216;German Mountains 4;x
768;126;204;89;German Mountains 5;x
769;168;207;217;German Mountains 6;x
770;0;210;90;German Mountains 7;x
771;42;0;218;German Mountains 8;x
772;84;3;91;German Mountains 9;x
773;126;6;219;German Mountains 10;x
774;168;9;92;German Mountains 11;x
775;0;12;220;German Mountains 12;x
776;42;15;93;French Mountains 2;x
777;84;18;221;Central Apennine Mountains 1;x
778;126;21;94;Central Apennine Mountains 2;x
779;168;24;222;Southern Apennine Mountains;x
780;0;27;95;Atlas Mountains 1;x
781;42;30;223;Atlas Mountains 2;x
782;84;33;96;Atlas Mountains 3;x
783;126;36;224;Atlas Mountains 4;x
784;168;39;97;Atlas Mountains 5;x
785;0;42;225;Atlas Mountains 6;x
786;42;45;98;Atlas Mountains 7;x
787;84;48;226;Atlas Mountains 8;x
788;126;51;99;Atlas Mountains 9;x
789;168;54;227;Atlas Mountains 10;x
790;0;57;0;Tell Atlas Mountains 1;x
791;42;60;128;Tell Atlas Mountains 2;x
792;84;63;1;Tell Atlas Mountains 3;x
793;126;66;129;Tell Atlas Mountains 4;x
794;168;69;2;Tell Atlas Mountains 5;x
795;0;72;130;Tell Atlas Mountains 6;x
796;42;75;3;Tell Atlas Mountains 7;x
797;84;78;131;Tell Atlas Mountains 8;x
