"source_label","old_id","final_new_id","old_rgb","effective_rgb","old_name","effective_name","policy_name","keeps_current_id","assignment_type","id_change_reason","notes"
"orijinal","8813","8813","170,92,47","170,92,47","b_nanjianzhou_sha","b_nanjianzhou_sha","preserve_old_ids","True","keep_current_id","",""
"orijinal","8814","8814","250,38,146","250,38,146","b_nanjianzhou_youxi","b_nanjianzhou_youxi","preserve_old_ids","True","keep_current_id","",""
"orijinal","8815","8815","169,76,4","169,76,4","b_nanjianzhou_jianpu","b_nanjianzhou_jianpu","preserve_old_ids","True","keep_current_id","",""
"orijinal","8816","8816","178,235,129","178,235,129","b_nanjianzhou_shunchang","b_nanjianzhou_shunchang","preserve_old_ids","True","keep_current_id","",""
"orijinal","8817","8817","115,136,42","115,136,42","b_nanjianzhou_jiangle","b_nanjianzhou_jiangle","preserve_old_ids","True","keep_current_id","",""
"orijinal","8818","8818","228,230,32","228,230,32","b_jianning_jian_an","b_jianning_jian_an","preserve_old_ids","True","keep_current_id","",""
"orijinal","8819","8819","151,160,11","151,160,11","b_jianning_jianyang","b_jianning_jianyang","preserve_old_ids","True","keep_current_id","",""
"orijinal","8820","8820","209,170,153","209,170,153","b_fuzhou_yongfu","b_fuzhou_yongfu","preserve_old_ids","True","keep_current_id","",""
"orijinal","8821","8821","150,45,252","150,45,252","b_fuzhou_gutian","b_fuzhou_gutian","preserve_old_ids","True","keep_current_id","",""
"orijinal","8822","8822","185,203,99","185,203,99","b_fuzhou_minqing","b_fuzhou_minqing","preserve_old_ids","True","keep_current_id","",""
"orijinal","8823","8823","8,242,126","8,242,126","b_fuzhou_ningde","b_fuzhou_ningde","preserve_old_ids","True","keep_current_id","",""
"orijinal","8824","8824","38,151,240","38,151,240","b_fuzhou_lianjiang","b_fuzhou_lianjiang","preserve_old_ids","True","keep_current_id","",""
"orijinal","8825","8825","112,40,168","112,40,168","b_mingzhou_mao","b_mingzhou_mao","preserve_old_ids","True","keep_current_id","",""
"orijinal","8826","8826","159,33,196","159,33,196","b_mingzhou_xiangshan","b_mingzhou_xiangshan","preserve_old_ids","True","keep_current_id","",""
"orijinal","8827","8827","38,109,70","38,109,70","b_yuezhou_yuyao","b_yuezhou_yuyao","preserve_old_ids","True","keep_current_id","",""
"orijinal","8828","8828","107,14,128","107,14,128","b_yuezhou_kuaiji","b_yuezhou_kuaiji","preserve_old_ids","True","keep_current_id","",""
"orijinal","8829","8829","61,156,229","61,156,229","b_yuezhou_zhuji","b_yuezhou_zhuji","preserve_old_ids","True","keep_current_id","",""
"orijinal","8830","8830","197,42,134","197,42,134","b_taizhou_huangyan","b_taizhou_huangyan","preserve_old_ids","True","keep_current_id","",""
"orijinal","8831","8831","142,185,175","142,185,175","b_wenzhou_yuecheng","b_wenzhou_yuecheng","preserve_old_ids","True","keep_current_id","",""
"orijinal","8832","8832","249,199,243","249,199,243","b_wenzhou_yongjia","b_wenzhou_yongjia","preserve_old_ids","True","keep_current_id","",""
"orijinal","8833","8833","132,229,43","132,229,43","b_chuzhou_lishui","b_chuzhou_lishui","preserve_old_ids","True","keep_current_id","",""
"orijinal","8834","8834","3,139,100","3,139,100","b_chuzhou_qingtian","b_chuzhou_qingtian","preserve_old_ids","True","keep_current_id","",""
"orijinal","8835","8835","24,199,66","24,199,66","b_chuzhou_xujiang","b_chuzhou_xujiang","preserve_old_ids","True","keep_current_id","",""
"orijinal","8836","8836","165,193,67","165,193,67","b_wuzhou_jinhua","b_wuzhou_jinhua","preserve_old_ids","True","keep_current_id","",""
"orijinal","8837","8837","84,92,17","84,92,17","b_wuzhou_wucheng","b_wuzhou_wucheng","preserve_old_ids","True","keep_current_id","",""
"orijinal","8838","8838","167,41,245","167,41,245","b_wuzhou_dongyang","b_wuzhou_dongyang","preserve_old_ids","True","keep_current_id","",""
"orijinal","8839","8839","248,155,214","248,155,214","b_wuzhou_puyang","b_wuzhou_puyang","preserve_old_ids","True","keep_current_id","",""
"orijinal","8841","8841","180,86,70","180,86,70","b_hangzhou_qiantang","b_hangzhou_qiantang","preserve_old_ids","True","keep_current_id","",""
"orijinal","8842","8842","215,99,211","215,99,211","b_jianning_zhenghe","b_jianning_zhenghe","preserve_old_ids","True","keep_current_id","",""
"orijinal","8843","8843","121,46,221","121,46,221","b_jianning_pucheng","b_jianning_pucheng","preserve_old_ids","True","keep_current_id","",""
"orijinal","8844","8844","25,24,27","25,24,27","b_jianning_chong_an","b_jianning_chong_an","preserve_old_ids","True","keep_current_id","",""
"orijinal","8845","8845","88,224,61","88,224,61","b_jianning_songxi","b_jianning_songxi","preserve_old_ids","True","keep_current_id","",""
"orijinal","8846","8846","184,87,227","184,87,227","b_xuanzhou_liyang","b_xuanzhou_liyang","preserve_old_ids","True","keep_current_id","",""
"orijinal","8847","8847","129,133,193","129,133,193","b_xuanzhou_ningguo","b_xuanzhou_ningguo","preserve_old_ids","True","keep_current_id","",""
"orijinal","8848","8848","8,83,107","8,83,107","b_shezhou_taiping","b_shezhou_taiping","preserve_old_ids","True","keep_current_id","",""
"orijinal","8849","8849","17,69,1","17,69,1","b_something_wendeng","b_something_wendeng","preserve_old_ids","True","keep_current_id","",""
"orijinal","8850","8850","3,103,152","3,103,152","b_something_muping","b_something_muping","preserve_old_ids","True","keep_current_id","",""
"orijinal","8851","8851","250,209,136","250,209,136","b_something_huang","b_something_huang","preserve_old_ids","True","keep_current_id","",""
"orijinal","8852","8852","38,97,87","38,97,87","b_laizhou_changyang","b_laizhou_changyang","preserve_old_ids","True","keep_current_id","",""
"orijinal","8853","8853","113,19,19","113,19,19","b_laizhou_ye","b_laizhou_ye","preserve_old_ids","True","keep_current_id","",""
"orijinal","8854","8854","61,29,74","61,29,74","b_laizhou_jimo","b_laizhou_jimo","preserve_old_ids","True","keep_current_id","",""
"orijinal","8855","8855","196,121,213","196,121,213","b_mizhou_gaomi","b_mizhou_gaomi","preserve_old_ids","True","keep_current_id","",""
"orijinal","8856","8856","67,108,22","67,108,22","b_mizhou_zhucheng","b_mizhou_zhucheng","preserve_old_ids","True","keep_current_id","",""
"orijinal","8857","8857","156,42,97","156,42,97","b_mizhou_ju","b_mizhou_ju","preserve_old_ids","True","keep_current_id","",""
"orijinal","8858","8858","72,150,128","72,150,128","b_mizhou_futang","b_mizhou_futang","preserve_old_ids","True","keep_current_id","",""
"orijinal","8859","8859","227,33,47","227,33,47","b_qingzhou_beihai","b_qingzhou_beihai","preserve_old_ids","True","keep_current_id","",""
"orijinal","8860","8860","7,251,52","7,251,52","b_qingzhou_linqu","b_qingzhou_linqu","preserve_old_ids","True","keep_current_id","",""
"orijinal","8861","8861","240,85,67","240,85,67","b_qingzhou_shouguang","b_qingzhou_shouguang","preserve_old_ids","True","keep_current_id","",""
"orijinal","8862","8862","89,137,3","89,137,3","b_qingzhou_bochang","b_qingzhou_bochang","preserve_old_ids","True","keep_current_id","",""
"orijinal","8863","8863","31,215,212","31,215,212","b_zizhou_zichuan","b_zizhou_zichuan","preserve_old_ids","True","keep_current_id","",""
"orijinal","8864","8864","55,12,193","55,12,193","b_zizhou_changshan","b_zizhou_changshan","preserve_old_ids","True","keep_current_id","",""
"orijinal","8865","8865","177,4,132","177,4,132","b_zizhou_zouping","b_zizhou_zouping","preserve_old_ids","True","keep_current_id","",""
"orijinal","8866","8866","165,184,83","165,184,83","b_yizhou_yishui","b_yizhou_yishui","preserve_old_ids","True","keep_current_id","",""
"orijinal","8867","8867","132,238,83","132,238,83","b_yizhou_xintai","b_yizhou_xintai","preserve_old_ids","True","keep_current_id","",""
"orijinal","8868","8868","147,83,73","147,83,73","b_yizhou_fei","b_yizhou_fei","preserve_old_ids","True","keep_current_id","",""
"orijinal","8869","8869","177,169,13","177,169,13","b_yizhou_linyi","b_yizhou_linyi","preserve_old_ids","True","keep_current_id","",""
"orijinal","8870","8870","9,207,247","9,207,247","b_yizhou_cheng","b_yizhou_cheng","preserve_old_ids","True","keep_current_id","",""
"orijinal","8871","8871","124,171,219","124,171,219","b_haizhou_qushan","b_haizhou_qushan","preserve_old_ids","True","keep_current_id","",""
"orijinal","8872","8872","234,197,200","234,197,200","b_dizhou_yanci","b_dizhou_yanci","preserve_old_ids","True","keep_current_id","",""
"orijinal","8873","8873","237,93,214","237,93,214","b_dizhou_dihe","b_dizhou_dihe","preserve_old_ids","True","keep_current_id","",""
"orijinal","8874","8874","91,46,193","91,46,193","b_qizhou_yucheng","b_qizhou_yucheng","preserve_old_ids","True","keep_current_id","",""
"orijinal","8875","8875","99,88,21","99,88,21","b_qizhou_something","b_qizhou_something","preserve_old_ids","True","keep_current_id","",""
"orijinal","8876","8876","123,207,179","123,207,179","b_qizhou_linyi","b_qizhou_linyi","preserve_old_ids","True","keep_current_id","",""
"orijinal","8877","8877","19,121,109","19,121,109","b_qizhou_licheng","b_qizhou_licheng","preserve_old_ids","True","keep_current_id","",""
"orijinal","8878","8878","204,1,38","204,1,38","b_yunzhou_laiwu","b_yunzhou_laiwu","preserve_old_ids","True","keep_current_id","",""
"orijinal","8879","8879","203,158,78","203,158,78","b_yunzhou_qianfeng","b_yunzhou_qianfeng","preserve_old_ids","True","keep_current_id","",""
"orijinal","8880","8880","107,139,253","107,139,253","b_yunzhou_qufu","b_yunzhou_qufu","preserve_old_ids","True","keep_current_id","",""
"orijinal","8881","8881","32,20,234","32,20,234","b_yunzhou_xiaqiu","b_yunzhou_xiaqiu","preserve_old_ids","True","keep_current_id","",""
"orijinal","8882","8882","224,203,219","224,203,219","b_puzhou_juye","b_puzhou_juye","preserve_old_ids","True","keep_current_id","",""
"orijinal","8883","8883","88,184,69","88,184,69","b_puzhou_xuchang","b_puzhou_xuchang","preserve_old_ids","True","keep_current_id","",""
"orijinal","8884","8884","190,212,39","190,212,39","b_puzhou_shouzhang","b_puzhou_shouzhang","preserve_old_ids","True","keep_current_id","",""
"orijinal","8885","8885","59,186,169","59,186,169","b_puzhou_juancheng","b_puzhou_juancheng","preserve_old_ids","True","keep_current_id","",""
"orijinal","8886","8886","113,80,169","113,80,169","b_puzhou_puyang","b_puzhou_puyang","preserve_old_ids","True","keep_current_id","",""
"orijinal","8887","8887","66,141,151","66,141,151","b_caozhou_kaocheng","b_caozhou_kaocheng","preserve_old_ids","True","keep_current_id","",""
"orijinal","8888","8888","202,242,156","202,242,156","b_caozhou_jiyin","b_caozhou_jiyin","preserve_old_ids","True","keep_current_id","",""
"orijinal","8889","8889","196,57,160","196,57,160","b_caozhou_nanhua","b_caozhou_nanhua","preserve_old_ids","True","keep_current_id","",""
"orijinal","8890","8890","231,146,155","231,146,155","b_caozhou_yuanju","b_caozhou_yuanju","preserve_old_ids","True","keep_current_id","",""
"orijinal","8891","8891","59,212,181","59,212,181","b_cangzhou_qingchi","b_cangzhou_qingchi","preserve_old_ids","True","keep_current_id","",""
"orijinal","8892","8892","210,53,78","210,53,78","b_guangzhou_nanhai","b_guangzhou_nanhai","preserve_old_ids","True","keep_current_id","",""
"orijinal","8893","8893","104,247,54","104,247,54","b_chaozhou_chaoyang","b_chaozhou_chaoyang","preserve_old_ids","True","keep_current_id","",""
"orijinal","8894","8894","58,73,119","58,73,119","b_chaozhou_haiyang","b_chaozhou_haiyang","preserve_old_ids","True","keep_current_id","",""
"orijinal","8895","8895","50,99,60","50,99,60","b_chaozhou_chengxiang","b_chaozhou_chengxiang","preserve_old_ids","True","keep_current_id","",""
"orijinal","8896","8896","107,210,141","107,210,141","b_xunzhou_haifeng","b_xunzhou_haifeng","preserve_old_ids","True","keep_current_id","",""
"orijinal","8897","8897","201,247,197","201,247,197","b_xunzhou_boluo","b_xunzhou_boluo","preserve_old_ids","True","keep_current_id","",""
"orijinal","8898","8898","182,247,52","182,247,52","b_xunzhou_heyuan","b_xunzhou_heyuan","preserve_old_ids","True","keep_current_id","",""
"orijinal","8899","8899","98,190,84","98,190,84","b_xunzhou_xingning","b_xunzhou_xingning","preserve_old_ids","True","keep_current_id","",""
"orijinal","8900","8900","14,111,197","14,111,197","b_xinzhou_guishan","b_xinzhou_guishan","preserve_old_ids","True","keep_current_id","",""
"orijinal","8901","8901","166,38,173","166,38,173","b_guangzhou_huameng","b_guangzhou_huameng","preserve_old_ids","True","keep_current_id","",""
"orijinal","8902","8902","10,53,97","10,53,97","b_guangzhou_zhenyang","b_guangzhou_zhenyang","preserve_old_ids","True","keep_current_id","",""
"orijinal","8903","8903","170,248,112","170,248,112","b_guangzhou_hankuang","b_guangzhou_hankuang","preserve_old_ids","True","keep_current_id","",""
"orijinal","8904","8904","32,184,7","32,184,7","b_shaozhou_wengyuan","b_shaozhou_wengyuan","preserve_old_ids","True","keep_current_id","",""
"orijinal","8905","8905","174,49,30","174,49,30","b_shaozhou_qujiang","b_shaozhou_qujiang","preserve_old_ids","True","keep_current_id","",""
"orijinal","8906","8906","227,124,63","227,124,63","b_shaozhou_renhua","b_shaozhou_renhua","preserve_old_ids","True","keep_current_id","",""
"orijinal","8907","8907","0,31,5","0,31,5","b_enzhou_yangjiang","b_enzhou_yangjiang","preserve_old_ids","True","keep_current_id","",""
"orijinal","8908","8908","42,88,87","42,88,87","b_enzhou_duling","b_enzhou_duling","preserve_old_ids","True","keep_current_id","",""
"orijinal","8909","8909","247,49,27","247,49,27","b_gaozhou_baoning","b_gaozhou_baoning","preserve_old_ids","True","keep_current_id","",""
"orijinal","8910","8910","144,133,122","144,133,122","b_gaozhou_dianbai","b_gaozhou_dianbai","preserve_old_ids","True","keep_current_id","",""
"orijinal","8911","8911","218,10,9","218,10,9","b_luozhuo_wuchuan","b_luozhuo_wuchuan","preserve_old_ids","True","keep_current_id","",""
"orijinal","8912","8912","45,50,182","45,50,182","b_luozhou_lianjiang","b_luozhou_lianjiang","preserve_old_ids","True","keep_current_id","",""
"orijinal","8913","8913","224,93,235","224,93,235","b_luozhou_ganshui","b_luozhou_ganshui","preserve_old_ids","True","keep_current_id","",""
"orijinal","8914","8914","134,221,150","134,221,150","b_bianzhou_shilong","b_bianzhou_shilong","preserve_old_ids","True","keep_current_id","",""
"orijinal","8915","8915","163,86,209","163,86,209","b_bianzhou_lingluo","b_bianzhou_lingluo","preserve_old_ids","True","keep_current_id","",""
"orijinal","8916","8916","48,123,25","48,123,25","b_panzhou_nanba","b_panzhou_nanba","preserve_old_ids","True","keep_current_id","",""
"orijinal","8917","8917","87,149,232","87,149,232","b_panzhou_panshui","b_panzhou_panshui","preserve_old_ids","True","keep_current_id","",""
"orijinal","8918","8918","238,189,136","238,189,136","b_chunzhou_luoshi","b_chunzhou_luoshi","preserve_old_ids","True","keep_current_id","",""
"orijinal","8919","8919","183,159,64","183,159,64","b_chunzhou_yangshui","b_chunzhou_yangshui","preserve_old_ids","True","keep_current_id","",""
"orijinal","8920","8920","245,68,172","245,68,172","b_qinzhou_tongling","b_qinzhou_tongling","preserve_old_ids","True","keep_current_id","",""
"orijinal","8921","8921","255,151,100","255,151,100","b_xinzhou_tinxing","b_xinzhou_tinxing","preserve_old_ids","True","keep_current_id","",""
"orijinal","8922","8922","213,6,219","213,6,219","b_xinzhou_yongshun","b_xinzhou_yongshun","preserve_old_ids","True","keep_current_id","",""
"orijinal","8923","8923","245,31,201","245,31,201","b_duanzhou_pingxing","b_duanzhou_pingxing","preserve_old_ids","True","keep_current_id","",""
"orijinal","8924","8924","23,9,184","23,9,184","b_duanzhou_gaoyao","b_duanzhou_gaoyao","preserve_old_ids","True","keep_current_id","",""
"orijinal","8925","8925","195,202,12","195,202,12","b_kangzhou_duanxi","b_kangzhou_duanxi","preserve_old_ids","True","keep_current_id","",""
"orijinal","8926","8926","182,201,67","182,201,67","b_kangzhou_jinkang","b_kangzhou_jinkang","preserve_old_ids","True","keep_current_id","",""
"orijinal","8927","8927","233,90,32","233,90,32","b_fengzhou_kaijian","b_fengzhou_kaijian","preserve_old_ids","True","keep_current_id","",""
"orijinal","8928","8928","70,218,98","70,218,98","b_shuangzhou_shuangshui","b_shuangzhou_shuangshui","preserve_old_ids","True","keep_current_id","",""
"orijinal","8929","8929","224,16,155","224,16,155","b_shuangzhou_jianshui","b_shuangzhou_jianshui","preserve_old_ids","True","keep_current_id","",""
"orijinal","8930","8930","171,231,166","171,231,166","b_shuangzhou_zhennan","b_shuangzhou_zhennan","preserve_old_ids","True","keep_current_id","",""
"orijinal","8931","8931","216,208,183","216,208,183","b_yangzhou_hai_an","b_yangzhou_hai_an","preserve_old_ids","True","keep_current_id","",""
"orijinal","8932","8932","131,140,7","131,140,7","b_yangzhou_hailing","b_yangzhou_hailing","preserve_old_ids","True","keep_current_id","",""
"orijinal","8933","8933","123,229,154","123,229,154","b_yangzhou_hangyang","b_yangzhou_hangyang","preserve_old_ids","True","keep_current_id","",""
"orijinal","8934","8934","40,100,168","40,100,168","b_yangzhou_tianchang","b_yangzhou_tianchang","preserve_old_ids","True","keep_current_id","",""
"orijinal","8935","8935","180,229,13","180,229,13","b_chuzhou_qingliu","b_chuzhou_qingliu","preserve_old_ids","True","keep_current_id","",""
"orijinal","8936","8936","208,185,38","208,185,38","b_chuzhou_qingliu","b_chuzhou_qingliu","preserve_old_ids","True","keep_current_id","",""
"orijinal","8937","8937","96,113,217","96,113,217","b_chuzhou_quanjiao","b_chuzhou_quanjiao","preserve_old_ids","True","keep_current_id","",""
"orijinal","8938","8938","183,185,227","183,185,227","b_hezhou_liyang","b_hezhou_liyang","preserve_old_ids","True","keep_current_id","",""
"orijinal","8939","8939","235,163,189","235,163,189","b_hezhou_hanshan","b_hezhou_hanshan","preserve_old_ids","True","keep_current_id","",""
"orijinal","8940","8940","185,118,83","185,118,83","b_luzhou_lujiang","b_luzhou_lujiang","preserve_old_ids","True","keep_current_id","",""
"orijinal","8941","8941","111,134,10","111,134,10","b_luzhou_zhen","b_luzhou_zhen","preserve_old_ids","True","keep_current_id","",""
"orijinal","8942","8942","6,99,244","6,99,244","b_luzhou_hefei","b_luzhou_hefei","preserve_old_ids","True","keep_current_id","",""
"orijinal","8943","8943","128,3,163","128,3,163","b_shuzhou_tongcheng","b_shuzhou_tongcheng","preserve_old_ids","True","keep_current_id","",""
"orijinal","8944","8944","231,154,20","231,154,20","b_shuzhou_huaining","b_shuzhou_huaining","preserve_old_ids","True","keep_current_id","",""
"orijinal","8945","8945","48,240,194","48,240,194","b_shuzhou_taihu","b_shuzhou_taihu","preserve_old_ids","True","keep_current_id","",""
"orijinal","8946","8946","114,173,146","114,173,146","b_suzhou_wangjiang","b_suzhou_wangjiang","preserve_old_ids","True","keep_current_id","",""
"orijinal","8947","8947","252,120,150","252,120,150","b_chuzhou_yancheng","b_chuzhou_yancheng","preserve_old_ids","True","keep_current_id","",""
"orijinal","8948","8948","215,31,126","215,31,126","b_chuzhou_baoying","b_chuzhou_baoying","preserve_old_ids","True","keep_current_id","",""
"orijinal","8949","8949","34,10,20","34,10,20","b_chuzhou_xuyi","b_chuzhou_xuyi","preserve_old_ids","True","keep_current_id","",""
"orijinal","8950","8950","197,34,210","197,34,210","b_chuzhou_shanyang","b_chuzhou_shanyang","preserve_old_ids","True","keep_current_id","",""
"orijinal","8951","8951","45,244,75","45,244,75","b_chuzhou_huaiyin","b_chuzhou_huaiyin","preserve_old_ids","True","keep_current_id","",""
"orijinal","8952","8952","70,128,113","70,128,113","b_shaozhou_shaoyang","b_shaozhou_shaoyang","preserve_old_ids","True","keep_current_id","",""
"orijinal","8953","8953","13,66,66","13,66,66","b_tanzhou_tanzhou","b_tanzhou_tanzhou","preserve_old_ids","True","keep_current_id","",""
"orijinal","8954","8954","127,148,141","127,148,141","b_shaozhou_wugang","b_shaozhou_wugang","preserve_old_ids","True","keep_current_id","",""
"orijinal","8955","8955","21,135,21","21,135,21","b_somthing_qiyang","b_somthing_qiyang","preserve_old_ids","True","keep_current_id","",""
"orijinal","8956","8956","120,84,95","120,84,95","b_something_lingling","b_something_lingling","preserve_old_ids","True","keep_current_id","",""
"orijinal","8957","8957","12,226,183","12,226,183","b_something_xiangyuan","b_something_xiangyuan","preserve_old_ids","True","keep_current_id","",""
"orijinal","8958","8958","25,199,235","25,199,235","b_daozhou_dali","b_daozhou_dali","preserve_old_ids","True","keep_current_id","",""
"orijinal","8959","8959","116,232,198","116,232,198","b_daozhou_hongdao","b_daozhou_hongdao","preserve_old_ids","True","keep_current_id","",""
"orijinal","8960","8960","70,201,84","70,201,84","b_daozhou_jianghua","b_daozhou_jianghua","preserve_old_ids","True","keep_current_id","",""
"orijinal","8961","8961","115,7,30","115,7,30","b_lianzhou_guiyang","b_lianzhou_guiyang","preserve_old_ids","True","keep_current_id","",""
"orijinal","8962","8962","215,107,123","215,107,123","b_lianzhou_lianshan","b_lianzhou_lianshan","preserve_old_ids","True","keep_current_id","",""
"orijinal","8963","8963","19,105,243","19,105,243","b_lianzhou_yangshan","b_lianzhou_yangshan","preserve_old_ids","True","keep_current_id","",""
"orijinal","8964","8964","74,255,162","74,255,162","b_chenzhou_linwu","b_chenzhou_linwu","preserve_old_ids","True","keep_current_id","",""
"orijinal","8965","8965","236,67,117","236,67,117","b_chenzhou_chen","b_chenzhou_chen","preserve_old_ids","True","keep_current_id","",""
"orijinal","8966","8966","91,111,190","91,111,190","b_chenzhou_yichang","b_chenzhou_yichang","preserve_old_ids","True","keep_current_id","",""
"orijinal","8967","8967","193,133,183","193,133,183","b_chenzhou_zixing","b_chenzhou_zixing","preserve_old_ids","True","keep_current_id","",""
"orijinal","8968","8968","69,147,169","69,147,169","b_hengzhou_changning","b_hengzhou_changning","preserve_old_ids","True","keep_current_id","",""
"orijinal","8969","8969","155,180,13","155,180,13","b_hengzhou_chaling","b_hengzhou_chaling","preserve_old_ids","True","keep_current_id","",""
"orijinal","8970","8970","246,150,128","246,150,128","b_hengzhou_hengyang","b_hengzhou_hengyang","preserve_old_ids","True","keep_current_id","",""
"orijinal","8972","8972","8,182,56","8,182,56","b_tanzhou_liuyang","b_tanzhou_liuyang","preserve_old_ids","True","keep_current_id","",""
"orijinal","8973","8973","209,106,129","209,106,129","b_huangzhou_huanggang","b_huangzhou_huanggang","preserve_old_ids","True","keep_current_id","",""
