"source_label","old_id","final_new_id","old_rgb","effective_rgb","old_name","effective_name","policy_name","keeps_current_id","assignment_type","id_change_reason","notes"
"orijinal","8857","8749","156,42,97","156,42,97","b_mizhou_ju","b_mizhou_ju","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8858","8750","72,150,128","72,150,128","b_mizhou_futang","b_mizhou_futang","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8859","8751","227,33,47","227,33,47","b_qingzhou_beihai","b_qingzhou_beihai","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8860","8752","7,251,52","7,251,52","b_qingzhou_linqu","b_qingzhou_linqu","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8861","8753","240,85,67","240,85,67","b_qingzhou_shouguang","b_qingzhou_shouguang","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8862","8754","89,137,3","89,137,3","b_qingzhou_bochang","b_qingzhou_bochang","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8863","8755","31,215,212","31,215,212","b_zizhou_zichuan","b_zizhou_zichuan","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8864","8756","55,12,193","55,12,193","b_zizhou_changshan","b_zizhou_changshan","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8865","8757","177,4,132","177,4,132","b_zizhou_zouping","b_zizhou_zouping","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8866","8758","165,184,83","165,184,83","b_yizhou_yishui","b_yizhou_yishui","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8867","8759","132,238,83","132,238,83","b_yizhou_xintai","b_yizhou_xintai","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8868","8760","147,83,73","147,83,73","b_yizhou_fei","b_yizhou_fei","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8869","8761","177,169,13","177,169,13","b_yizhou_linyi","b_yizhou_linyi","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8870","8762","9,207,247","9,207,247","b_yizhou_cheng","b_yizhou_cheng","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8871","8763","124,171,219","124,171,219","b_haizhou_qushan","b_haizhou_qushan","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8872","8764","234,197,200","234,197,200","b_dizhou_yanci","b_dizhou_yanci","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8873","8765","237,93,214","237,93,214","b_dizhou_dihe","b_dizhou_dihe","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8874","8766","91,46,193","91,46,193","b_qizhou_yucheng","b_qizhou_yucheng","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8875","8767","99,88,21","99,88,21","b_qizhou_something","b_qizhou_something","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8876","8768","123,207,179","123,207,179","b_qizhou_linyi","b_qizhou_linyi","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8877","8769","19,121,109","19,121,109","b_qizhou_licheng","b_qizhou_licheng","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8878","8770","204,1,38","204,1,38","b_yunzhou_laiwu","b_yunzhou_laiwu","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8879","8771","203,158,78","203,158,78","b_yunzhou_qianfeng","b_yunzhou_qianfeng","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8880","8772","107,139,253","107,139,253","b_yunzhou_qufu","b_yunzhou_qufu","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8881","8773","32,20,234","32,20,234","b_yunzhou_xiaqiu","b_yunzhou_xiaqiu","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8882","8774","224,203,219","224,203,219","b_puzhou_juye","b_puzhou_juye","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8883","8775","88,184,69","88,184,69","b_puzhou_xuchang","b_puzhou_xuchang","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8884","8776","190,212,39","190,212,39","b_puzhou_shouzhang","b_puzhou_shouzhang","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8885","8777","59,186,169","59,186,169","b_puzhou_juancheng","b_puzhou_juancheng","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8886","8778","113,80,169","113,80,169","b_puzhou_puyang","b_puzhou_puyang","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8887","8779","66,141,151","66,141,151","b_caozhou_kaocheng","b_caozhou_kaocheng","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8888","8780","202,242,156","202,242,156","b_caozhou_jiyin","b_caozhou_jiyin","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8889","8781","196,57,160","196,57,160","b_caozhou_nanhua","b_caozhou_nanhua","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8890","8782","231,146,155","231,146,155","b_caozhou_yuanju","b_caozhou_yuanju","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8891","8783","59,212,181","59,212,181","b_cangzhou_qingchi","b_cangzhou_qingchi","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8892","8784","210,53,78","210,53,78","b_guangzhou_nanhai","b_guangzhou_nanhai","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8893","8785","104,247,54","104,247,54","b_chaozhou_chaoyang","b_chaozhou_chaoyang","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8894","8786","58,73,119","58,73,119","b_chaozhou_haiyang","b_chaozhou_haiyang","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8895","8787","50,99,60","50,99,60","b_chaozhou_chengxiang","b_chaozhou_chengxiang","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8896","8788","107,210,141","107,210,141","b_xunzhou_haifeng","b_xunzhou_haifeng","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8897","8789","201,247,197","201,247,197","b_xunzhou_boluo","b_xunzhou_boluo","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8898","8790","182,247,52","182,247,52","b_xunzhou_heyuan","b_xunzhou_heyuan","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8899","8791","98,190,84","98,190,84","b_xunzhou_xingning","b_xunzhou_xingning","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8900","8792","14,111,197","14,111,197","b_xinzhou_guishan","b_xinzhou_guishan","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8901","8793","166,38,173","166,38,173","b_guangzhou_huameng","b_guangzhou_huameng","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8902","8794","10,53,97","10,53,97","b_guangzhou_zhenyang","b_guangzhou_zhenyang","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8903","8795","170,248,112","170,248,112","b_guangzhou_hankuang","b_guangzhou_hankuang","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8904","8796","32,184,7","32,184,7","b_shaozhou_wengyuan","b_shaozhou_wengyuan","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8905","8797","174,49,30","174,49,30","b_shaozhou_qujiang","b_shaozhou_qujiang","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8906","8798","227,124,63","227,124,63","b_shaozhou_renhua","b_shaozhou_renhua","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8907","8799","0,31,5","0,31,5","b_enzhou_yangjiang","b_enzhou_yangjiang","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8908","8800","42,88,87","42,88,87","b_enzhou_duling","b_enzhou_duling","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8909","8801","247,49,27","247,49,27","b_gaozhou_baoning","b_gaozhou_baoning","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8910","8802","144,133,122","144,133,122","b_gaozhou_dianbai","b_gaozhou_dianbai","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8911","8803","218,10,9","218,10,9","b_luozhuo_wuchuan","b_luozhuo_wuchuan","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8912","8804","45,50,182","45,50,182","b_luozhou_lianjiang","b_luozhou_lianjiang","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8913","8805","224,93,235","224,93,235","b_luozhou_ganshui","b_luozhou_ganshui","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8914","8806","134,221,150","134,221,150","b_bianzhou_shilong","b_bianzhou_shilong","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8915","8807","163,86,209","163,86,209","b_bianzhou_lingluo","b_bianzhou_lingluo","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8916","8808","48,123,25","48,123,25","b_panzhou_nanba","b_panzhou_nanba","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8917","8809","87,149,232","87,149,232","b_panzhou_panshui","b_panzhou_panshui","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8918","8810","238,189,136","238,189,136","b_chunzhou_luoshi","b_chunzhou_luoshi","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8919","8811","183,159,64","183,159,64","b_chunzhou_yangshui","b_chunzhou_yangshui","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8920","8812","245,68,172","245,68,172","b_qinzhou_tongling","b_qinzhou_tongling","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8921","8813","255,151,100","255,151,100","b_xinzhou_tinxing","b_xinzhou_tinxing","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8922","8814","213,6,219","213,6,219","b_xinzhou_yongshun","b_xinzhou_yongshun","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8923","8815","245,31,201","245,31,201","b_duanzhou_pingxing","b_duanzhou_pingxing","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8924","8816","23,9,184","23,9,184","b_duanzhou_gaoyao","b_duanzhou_gaoyao","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8925","8817","195,202,12","195,202,12","b_kangzhou_duanxi","b_kangzhou_duanxi","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8926","8818","182,201,67","182,201,67","b_kangzhou_jinkang","b_kangzhou_jinkang","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8927","8819","233,90,32","233,90,32","b_fengzhou_kaijian","b_fengzhou_kaijian","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8928","8820","70,218,98","70,218,98","b_shuangzhou_shuangshui","b_shuangzhou_shuangshui","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8929","8821","224,16,155","224,16,155","b_shuangzhou_jianshui","b_shuangzhou_jianshui","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8930","8822","171,231,166","171,231,166","b_shuangzhou_zhennan","b_shuangzhou_zhennan","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8931","8823","216,208,183","216,208,183","b_yangzhou_hai_an","b_yangzhou_hai_an","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8932","8824","131,140,7","131,140,7","b_yangzhou_hailing","b_yangzhou_hailing","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8933","8825","123,229,154","123,229,154","b_yangzhou_hangyang","b_yangzhou_hangyang","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8934","8826","40,100,168","40,100,168","b_yangzhou_tianchang","b_yangzhou_tianchang","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8935","8827","180,229,13","180,229,13","b_chuzhou_qingliu","b_chuzhou_qingliu","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8936","8828","208,185,38","208,185,38","b_chuzhou_qingliu","b_chuzhou_qingliu","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8937","8829","96,113,217","96,113,217","b_chuzhou_quanjiao","b_chuzhou_quanjiao","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8938","8830","183,185,227","183,185,227","b_hezhou_liyang","b_hezhou_liyang","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8939","8831","235,163,189","235,163,189","b_hezhou_hanshan","b_hezhou_hanshan","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8940","8832","185,118,83","185,118,83","b_luzhou_lujiang","b_luzhou_lujiang","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8941","8833","111,134,10","111,134,10","b_luzhou_zhen","b_luzhou_zhen","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8942","8834","6,99,244","6,99,244","b_luzhou_hefei","b_luzhou_hefei","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8943","8835","128,3,163","128,3,163","b_shuzhou_tongcheng","b_shuzhou_tongcheng","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8944","8836","231,154,20","231,154,20","b_shuzhou_huaining","b_shuzhou_huaining","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8945","8837","48,240,194","48,240,194","b_shuzhou_taihu","b_shuzhou_taihu","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8946","8838","114,173,146","114,173,146","b_suzhou_wangjiang","b_suzhou_wangjiang","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8947","8839","252,120,150","252,120,150","b_chuzhou_yancheng","b_chuzhou_yancheng","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8948","8840","215,31,126","215,31,126","b_chuzhou_baoying","b_chuzhou_baoying","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8949","8841","34,10,20","34,10,20","b_chuzhou_xuyi","b_chuzhou_xuyi","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8950","8842","197,34,210","197,34,210","b_chuzhou_shanyang","b_chuzhou_shanyang","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8951","8843","45,244,75","45,244,75","b_chuzhou_huaiyin","b_chuzhou_huaiyin","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
"orijinal","8952","8844","70,128,113","70,128,113","b_shaozhou_shaoyang","b_shaozhou_shaoyang","full_renumber","False","renumbered","full_renumber_policy_reassigned",""
