filter_reason,source_province_id,source_name,source_root_title,source_kingdom,source_duchy,source_county,source_barony,source_rgb,target_province_id,target_rgb,target_name,target_root_title,target_kingdom,target_duchy,target_county,target_barony,target_title_path,classification,status,apply_to_history,confidence,overlap_score,centroid_score,neighbor_score,name_score,target_coverage,overlap_pixels,source_pixel_count,target_pixel_count,candidate_count,target_source_count_all,target_best_source_id,target_best_overlap_score,target_second_best_overlap_score,target_overlap_gap,target_is_best_source,source_history_exists,source_history_file,live_target_history_exists,test_target_history_exists,target_kind,promotion_hint,notes,top_candidates
target_title_block,14301,Sakhalin-Kushunkotan/Otomari/Korsakov,e_tunguse,k_ezo,d_sahaliyan,c_kusunkotan,b_kusunkotan,"152,239,92",12482,"21,35,14",FIC_EMan_Kuru,e_amur,k_amur,d_eman_boli,c_eman_choripi,b_fic_eman_kuru,e_amur > k_amur > d_eman_boli > c_eman_choripi > b_fic_eman_kuru,merge,manual_review,no,0.318223,0.358144,0.984809,0.000000,0.000000,0.271131,741,2069,2733,6,2,14302,0.441962,0.358144,0.083818,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:not_primary_target_source,auto: best_target_shared_by_multiple_sources,1:12482:0.3581:0.2711 | 2:11877:0.2943:0.1780 | 3:12481:0.1242:0.1122 | 4:12480:0.1179:0.0745 | 5:11878:0.0565:0.0438
target_title_block,13618,Sea of Okhotsk,,,,,,"95,176,134",12470,"102,41,87",FIC_EMan_Ymila,e_amur,k_amur,d_eman_nivkhia,c_eman_tugur,b_fic_eman_ymila,e_amur > k_amur > d_eman_nivkhia > c_eman_tugur > b_fic_eman_ymila,manual_review,manual_review,no,0.287600,0.185065,0.979032,0.000000,0.000000,0.647766,3073,16605,4744,12,1,13618,0.185065,0.000000,0.185065,yes,no,,yes,yes,playable,blocked:no_source_history,auto: low_confidence,1:12470:0.1851:0.6478 | 2:12474:0.1796:1.0000 | 3:12484:0.1244:0.3882 | 4:12476:0.1238:0.9684 | 5:12475:0.1103:0.6926
target_title_block,13524,Japan Basin,,,,,,"114,34,244",10493,"139,164,151",FIC_Amur_Bira,e_amur,k_amur,d_eman_amar,c_eman_murkonno,b_fic_eman_bira,e_amur > k_amur > d_eman_amar > c_eman_murkonno > b_fic_eman_bira,manual_review,manual_review,no,0.275435,0.127020,0.962551,0.000000,0.000000,0.771134,2618,20611,3395,24,1,13524,0.127020,0.000000,0.127020,yes,no,,yes,yes,playable,blocked:no_source_history,auto: low_confidence,1:10493:0.1270:0.7711 | 2:10492:0.1105:0.9359 | 3:11861:0.1003:1.0000 | 4:11859:0.0813:0.8839 | 5:11860:0.0793:1.0000
target_title_block,14322,FIC_EMan_Wuguijiang,e_tunguse,k_amur,d_eman_boli,c_eman_mohean,b_fic_eman_wuguijiang,"61,34,209",12436,"240,82,133",FIC_Amur_Oronmu,e_amur,k_amur,d_eman_amar,c_eman_nimen,b_fic_eman_oronmu,e_amur > k_amur > d_eman_amar > c_eman_nimen > b_fic_eman_oronmu,split,manual_review,no,0.736485,0.872655,0.999066,0.571429,0.200000,0.506434,1535,1759,3031,4,1,14322,0.872655,0.000000,0.872655,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,review:manual,auto: top_two_overlap_share,1:12436:0.8727:0.5064 | 2:12435:0.1154:0.0926 | 3:12437:0.0114:0.0093 | 4:12439:0.0006:0.0005
target_title_block,14321,EMan_Boli,e_tunguse,k_amur,d_eman_boli,c_eman_boli,b_eman_boli,"134,188,7",12437,"22,143,117",FIC_Amur_Nimen,e_amur,k_amur,d_eman_amar,c_eman_nimen,b_fic_eman_nimen,e_amur > k_amur > d_eman_amar > c_eman_nimen > b_fic_eman_nimen,split,manual_review,no,0.630674,0.604034,0.992619,0.750000,0.000000,0.529302,1138,1884,2150,3,1,14321,0.604034,0.000000,0.604034,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,review:manual,auto: top_two_overlap_share,1:12437:0.6040:0.5293 | 2:12436:0.2585:0.1607 | 3:1466:0.1375:0.0002
target_title_block,14330,FIC_EMan_Elejiang,e_tunguse,k_amur,d_eman_sikhotebei,c_eman_yerenhe,b_fic_eman_elejiang,"78,86,252",12434,"58,230,140",FIC_Amur_Uroure,e_amur,k_amur,d_eman_bureya,c_eman_turma,b_fic_eman_uroure,e_amur > k_amur > d_eman_bureya > c_eman_turma > b_fic_eman_uroure,split,manual_review,no,0.588286,0.562421,0.993074,0.500000,0.200000,0.651790,1329,2363,2039,7,1,14330,0.562421,0.000000,0.562421,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,review:manual,auto: top_two_overlap_share,1:12434:0.5624:0.6518 | 2:12435:0.3119:0.3362 | 3:12433:0.0842:0.0730 | 4:10500:0.0216:0.0260 | 5:1466:0.0174:0.0000
target_title_block,14333,FIC_EMan_Mohean,e_tunguse,k_amur,d_eman_boli,c_eman_mohean,b_fic_eman_mohean,"240,175,240",12439,"127,101,154",FIC_Amur_Vandarin,e_amur,k_amur,d_eman_amar,c_eman_vanda,b_fic_eman_vandarin,e_amur > k_amur > d_eman_amar > c_eman_vanda > b_fic_eman_vandarin,manual_review,manual_review,no,0.581218,0.637215,0.998620,0.375000,0.200000,0.518325,1089,1709,2101,6,1,14333,0.637215,0.000000,0.637215,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,review:manual,auto: low_confidence,1:12439:0.6372:0.5183 | 2:10489:0.1276:0.0765 | 3:12436:0.0848:0.0478 | 4:12438:0.0843:0.0746 | 5:11689:0.0334:0.0205
target_title_block,11858,FIC_EMan_Shuilinhai,e_jurchen_china,k_luzhen,d_BAL_anwon,c_BAL_heuksu_anwon,b_FIC_EMan_Shuilinhai,"226,6,8",10500,"25,23,199",FIC_Amur_Kulikansiggu,e_amur,k_amur,d_eman_bureya,c_eman_urehokto,b_fic_eman_kulikansiggu,e_amur > k_amur > d_eman_bureya > c_eman_urehokto > b_fic_eman_kulikansiggu,split,manual_review,no,0.578532,0.639328,0.993020,0.500000,0.200000,0.330439,647,1012,1958,4,1,11858,0.639328,0.000000,0.639328,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,review:manual,auto: top_two_overlap_share,1:10500:0.6393:0.3304 | 2:10499:0.1848:0.0805 | 3:10498:0.1640:0.0746 | 4:10497:0.0119:0.0068
target_title_block,13912,Sakhalin-Taraika/Shisuka/Poronaysk,e_tunguse,k_ezo,d_sahaliyan,c_tarayka,b_tarayka,"81,2,194",12473,"82,112,23",FIC_EMan_Dusse_Alin,e_amur,k_amur,d_eman_samagero,c_eman_yam_alin,b_fic_eman_dusse_alin,e_amur > k_amur > d_eman_samagero > c_eman_yam_alin > b_fic_eman_dusse_alin,manual_review,manual_review,no,0.529364,0.568173,0.996225,0.285714,0.000000,0.590076,1546,2721,2620,5,1,13912,0.568173,0.000000,0.568173,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,review:manual,auto: low_confidence,1:12473:0.5682:0.5901 | 2:12485:0.1400:0.0207 | 3:12472:0.1213:0.1816 | 4:1466:0.0886:0.0002 | 5:12477:0.0820:0.0847
target_title_block,14334,FIC_EMan_Khorhe,e_tunguse,k_amur,d_eman_boli,c_eman_boli,b_fic_eman_khorhe,"224,134,115",12438,"196,184,158",FIC_Amur_Hara,e_amur,k_amur,d_eman_amar,c_eman_nimen,b_fic_eman_hara,e_amur > k_amur > d_eman_amar > c_eman_nimen > b_fic_eman_hara,merge,manual_review,no,0.488913,0.501358,0.993557,0.285714,0.200000,0.478238,923,1841,1930,4,2,14334,0.501358,0.384768,0.116590,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,review:manual,auto: best_target_shared_by_multiple_sources,1:12438:0.5014:0.4782 | 2:12437:0.2607:0.2233 | 3:12439:0.2298:0.2013 | 4:12436:0.0081:0.0049
target_title_block,11856,FIC_EMan_Dongning,e_jurchen_china,k_luzhen,d_BAL_anwon,c_BAL_north_anwon,b_FIC_EMan_Dongning,"66,12,77",10490,"45,169,56",FIC_Amur_Hulavanda,e_amur,k_amur,d_eman_amar,c_eman_vanda,b_fic_eman_hulavanda,e_amur > k_amur > d_eman_amar > c_eman_vanda > b_fic_eman_hulavanda,manual_review,manual_review,no,0.452945,0.451091,0.988207,0.250000,0.200000,0.457190,1116,2474,2441,4,1,11856,0.451091,0.000000,0.451091,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,review:manual,auto: low_confidence,1:10490:0.4511:0.4572 | 2:10489:0.3359:0.2916 | 3:10491:0.1144:0.0741 | 4:12431:0.0986:0.2077
target_title_block,14331,FIC_EMan_Bixinshang,e_tunguse,k_amur,d_eman_sikhotebei,c_eman_yerenhe,b_fic_eman_bixinshang,"187,197,185",10489,"167,147,144",FIC_Amur_Konnovanda,e_amur,k_amur,d_eman_amar,c_eman_vanda,b_fic_eman_konnovanda,e_amur > k_amur > d_eman_amar > c_eman_vanda > b_fic_eman_konnovanda,merge,manual_review,no,0.438565,0.494498,0.990294,0.222222,0.200000,0.252281,719,1454,2850,4,2,14331,0.494498,0.370423,0.124075,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,review:manual,auto: best_target_shared_by_multiple_sources,1:10489:0.4945:0.2523 | 2:10499:0.2380:0.1490 | 3:12435:0.1554:0.1031 | 4:12434:0.1121:0.0799
target_title_block,14302,Sakhalin-Honto/Nevelsk,e_tunguse,k_ezo,d_sahaliyan,c_kusunkotan,b_pontukes,"154,25,69",12482,"21,35,14",FIC_EMan_Kuru,e_amur,k_amur,d_eman_boli,c_eman_choripi,b_fic_eman_kuru,e_amur > k_amur > d_eman_boli > c_eman_choripi > b_fic_eman_kuru,merge,manual_review,no,0.364474,0.441962,0.989819,0.000000,0.000000,0.296744,811,1835,2733,8,2,14302,0.441962,0.358144,0.083818,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,review:manual,auto: best_target_shared_by_multiple_sources,1:12482:0.4420:0.2967 | 2:11877:0.2452:0.1315 | 3:10494:0.1237:0.1165 | 4:11894:0.0981:0.0634 | 5:11918:0.0670:0.1621
