filter_reason,source_province_id,source_name,source_root_title,source_kingdom,source_duchy,source_county,source_barony,source_rgb,target_province_id,target_rgb,target_name,target_root_title,target_kingdom,target_duchy,target_county,target_barony,target_title_path,classification,status,apply_to_history,confidence,overlap_score,centroid_score,neighbor_score,name_score,target_coverage,overlap_pixels,source_pixel_count,target_pixel_count,candidate_count,target_source_count_all,target_best_source_id,target_best_overlap_score,target_second_best_overlap_score,target_overlap_gap,target_is_best_source,source_history_exists,source_history_file,live_target_history_exists,test_target_history_exists,target_kind,promotion_hint,notes,top_candidates
target_title_block,9322,Takchongrong,e_tibet,k_kham,d_batang,c_gyaitang,b_takchongrong,"93,63,61",9322,"93,63,61",Takchongrong,e_tibet,k_kham,d_batang,c_gyaitang,b_takchongrong,e_tibet > k_kham > d_batang > c_gyaitang > b_takchongrong,exact,mapped,yes,0.991092,1.000000,0.999754,1.000000,1.000000,0.940778,1112,1112,1182,1,1,9322,1.000000,0.000000,1.000000,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,ready:exact,auto: dominant_overlap,1:9322:1.0000:0.9408
target_title_block,9320,Dabba_Tibet,e_tibet,k_kham,d_litang,c_lenggu,b_dabba_tibet,"9,57,60",9320,"9,57,60",Dabba_Tibet,e_tibet,k_kham,d_litang,c_lenggu,b_dabba_tibet,e_tibet > k_kham > d_litang > c_lenggu > b_dabba_tibet,exact,mapped,yes,0.971319,1.000000,0.999779,0.875000,1.000000,0.975610,1560,1560,1599,1,1,9320,1.000000,0.000000,1.000000,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,ready:exact,auto: dominant_overlap,1:9320:1.0000:0.9756
target_title_block,9442,Linten,e_tibet,k_gyalrong,d_gainlho,c_jone,b_linten,"93,210,21",9442,"93,210,21",Linten,e_tibet,k_gyalrong,d_gainlho,c_jone,b_linten,e_tibet > k_gyalrong > d_gainlho > c_jone > b_linten,exact,mapped,yes,0.957551,1.000000,0.999869,0.800000,1.000000,0.983763,1030,1030,1047,1,1,9442,1.000000,0.000000,1.000000,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,ready:exact,auto: dominant_overlap,1:9442:1.0000:0.9838
target_title_block,9334,Dawu,e_tibet,k_gyalrong,d_chakla,c_dawu,b_dawu,"177,99,67",9334,"177,99,67",Dawu,e_tibet,k_gyalrong,d_chakla,c_dawu,b_dawu,e_tibet > k_gyalrong > d_chakla > c_dawu > b_dawu,exact,mapped,yes,0.951709,1.000000,0.999503,0.800000,1.000000,0.945055,1290,1290,1365,1,1,9334,1.000000,0.000000,1.000000,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,ready:exact,auto: dominant_overlap,1:9334:1.0000:0.9451
target_title_block,9444,Tewo,e_tibet,k_gyalrong,d_gainlho,c_tewo,b_tewo,"177,3,22",9444,"177,3,22",Tewo,e_tibet,k_gyalrong,d_gainlho,c_tewo,b_tewo,e_tibet > k_gyalrong > d_gainlho > c_tewo > b_tewo,exact,mapped,yes,0.951348,1.000000,0.999450,0.833333,1.000000,0.898242,971,971,1081,1,1,9444,1.000000,0.000000,1.000000,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,ready:exact,auto: dominant_overlap,1:9444:1.0000:0.8982
target_title_block,9463,Barkam,e_tibet,k_gyalrong,d_gyalrong,c_barkam,b_barkam,"135,60,159",9463,"135,60,159",Barkam,e_tibet,k_gyalrong,d_gyalrong,c_barkam,b_barkam,e_tibet > k_gyalrong > d_gyalrong > c_barkam > b_barkam,exact,mapped,yes,0.944151,0.961717,0.999866,0.833333,1.000000,0.977594,829,862,848,2,1,9463,0.961717,0.000000,0.961717,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,ready:exact,auto: dominant_overlap,1:9463:0.9617:0.9776 | 2:9457:0.0383:0.0228
target_title_block,9281,Baxoi,e_tibet,k_kham,d_boyul,c_baxoi,b_baxoi,"51,153,168",9281,"51,153,168",Baxoi,e_tibet,k_kham,d_boyul,c_baxoi,b_baxoi,e_tibet > k_kham > d_boyul > c_baxoi > b_baxoi,exact,mapped,yes,0.929644,0.997988,0.999901,0.666667,1.000000,0.982178,992,994,1010,2,1,9281,0.997988,0.000000,0.997988,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,ready:exact,auto: dominant_overlap,1:9281:0.9980:0.9822 | 2:9283:0.0020:0.0014
target_title_block,9316,Deqen,h_china,k_dali,d_koksang,c_deqen,b_deqen,"51,45,58",9316,"51,45,58",Deqen,e_tibet,k_kham,d_batang,c_deqen,b_deqen,e_tibet > k_kham > d_batang > c_deqen > b_deqen,exact,mapped,yes,0.924434,1.000000,0.999185,0.666667,1.000000,0.941215,1425,1425,1514,1,1,9316,1.000000,0.000000,1.000000,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,ready:exact,auto: dominant_overlap,1:9316:1.0000:0.9412
target_title_block,9467,Kharsa,e_tibet,k_gyalrong,d_gyalrong,c_quqen,b_kharsa,"93,72,161",9467,"93,72,161",Kharsa,e_tibet,k_gyalrong,d_gyalrong,c_quqen,b_kharsa,e_tibet > k_gyalrong > d_gyalrong > c_quqen > b_kharsa,exact,mapped,yes,0.913740,1.000000,0.999973,0.571429,1.000000,0.996381,826,826,829,1,1,9467,1.000000,0.000000,1.000000,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,ready:exact,auto: dominant_overlap,1:9467:1.0000:0.9964
target_title_block,9315,Jangpa,e_tibet,k_kham,d_batang,c_markam,b_jangpa,"9,42,185",9315,"9,42,185",Jangpa,e_tibet,k_kham,d_batang,c_markam,b_jangpa,e_tibet > k_kham > d_batang > c_markam > b_jangpa,exact,mapped,yes,0.876486,1.000000,0.999880,0.400000,1.000000,0.976654,1004,1004,1028,1,1,9315,1.000000,0.000000,1.000000,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,ready:exact,auto: dominant_overlap,1:9315:1.0000:0.9767
target_title_block,9282,Zogang,e_tibet,k_kham,d_boyul,c_zogang,b_zogang,"93,156,41",9282,"93,156,41",Zogang,e_tibet,k_kham,d_boyul,c_zogang,b_zogang,e_tibet > k_kham > d_boyul > c_zogang > b_zogang,exact,mapped,yes,0.857219,1.000000,0.998522,0.500000,1.000000,0.715782,957,957,1337,1,1,9282,1.000000,0.000000,1.000000,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,ready:exact,auto: dominant_overlap,1:9282:1.0000:0.7158
target_title_block,9457,Choqu,e_tibet,k_gyalrong,d_gyalrong,c_sungqu,b_choqu,"93,42,156",9457,"93,42,156",Choqu,e_tibet,k_gyalrong,d_gyalrong,c_sungqu,b_choqu,e_tibet > k_gyalrong > d_gyalrong > c_sungqu > b_choqu,exact,mapped,yes,0.830391,0.889226,0.998313,0.571429,1.000000,0.811073,1172,1318,1445,3,2,9457,0.889226,0.543124,0.346102,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,ready:exact,manual: same_county_barony_dominant_self_target,1:9457:0.8892:0.8111 | 2:12535:0.1077:0.1940 | 3:13218:0.0030:0.0021
target_title_block,9331,Lhagang,e_tibet,k_gyalrong,d_chakla,c_lhagang,b_lhagang,"51,90,193",9331,"51,90,193",Lhagang,e_tibet,k_gyalrong,d_chakla,c_lhagang,b_lhagang,e_tibet > k_gyalrong > d_chakla > c_lhagang > b_lhagang,exact,mapped,yes,0.828091,0.658310,0.997773,1.000000,1.000000,0.994390,709,1077,713,2,1,9331,0.658310,0.000000,0.658310,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,ready:exact,manual: same_county_barony_high_coverage,1:9331:0.6583:0.9944 | 2:13231:0.3417:0.1779
target_title_block,9454,Yunglro,e_tibet,k_gyalrong,d_gyalrong,c_zoige,b_yunglro,"177,33,27",9454,"177,33,27",Yunglro,e_tibet,k_gyalrong,d_gyalrong,c_zoige,b_yunglro,e_tibet > k_gyalrong > d_gyalrong > c_zoige > b_yunglro,exact,mapped,yes,0.815432,0.646497,0.997270,1.000000,1.000000,0.949708,812,1256,855,2,1,9454,0.646497,0.000000,0.646497,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,ready:exact,manual: same_county_barony_high_coverage,1:9454:0.6465:0.9497 | 2:13204:0.3535:0.1947
target_title_block,9443,Jone,e_tibet,k_gyalrong,d_gainlho,c_jone,b_jone,"135,0,149",9443,"135,0,149",Jone,e_tibet,k_gyalrong,d_gainlho,c_jone,b_jone,e_tibet > k_gyalrong > d_gainlho > c_jone > b_jone,exact,mapped,yes,0.799797,0.900305,0.998794,0.375000,1.000000,0.831767,885,983,1064,2,2,9443,0.900305,0.354455,0.545850,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,ready:exact,manual: same_county_barony_dominant_self_target,1:9443:0.9003:0.8318 | 2:12362:0.0997:0.1323
target_title_block,9324,Lenggu,e_tibet,k_kham,d_litang,c_lenggu,b_lenggu,"177,69,62",9324,"177,69,62",Lenggu,e_tibet,k_kham,d_litang,c_lenggu,b_lenggu,e_tibet > k_kham > d_litang > c_lenggu > b_lenggu,exact,mapped,yes,0.791907,1.000000,0.991899,0.400000,1.000000,0.418112,868,868,2076,1,2,9324,1.000000,0.950198,0.049802,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,ready:exact,manual: same_county_barony_only_historical_source,1:9324:1.0000:0.4181
target_title_block,9456,Sungqu,e_tibet,k_gyalrong,d_gyalrong,c_sungqu,b_sungqu,"51,39,28",9456,"51,39,28",Sungqu,e_tibet,k_gyalrong,d_gyalrong,c_sungqu,b_sungqu,e_tibet > k_gyalrong > d_gyalrong > c_sungqu > b_sungqu,exact,mapped,yes,0.781228,0.667188,0.995993,0.750000,1.000000,0.986903,1281,1920,1298,6,1,9456,0.667188,0.000000,0.667188,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,ready:exact,manual: same_county_barony_high_coverage,1:9456:0.6672:0.9869 | 2:10322:0.1969:0.5915 | 3:12535:0.1224:0.3210 | 4:7115:0.0068:0.0193 | 5:13204:0.0063:0.0053
target_title_block,13115,Muli,e_tibet,k_kham,d_litang,c_muli,b_muli,"213,90,51",11454,"229,223,61",Muli,e_tibet,k_kham,d_litang,c_muli,b_muli,e_tibet > k_kham > d_litang > c_muli > b_muli,exact,mapped,yes,0.780344,0.678213,0.995916,0.714286,1.000000,0.991924,1351,1992,1362,4,1,13115,0.678213,0.000000,0.678213,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,ready:exact,manual: same_county_barony_high_coverage,1:11454:0.6782:0.9919 | 2:10885:0.2098:0.3025 | 3:10886:0.1089:0.1510 | 4:9324:0.0030:0.0029
target_title_block,9330,Darzedo,e_tibet,k_gyalrong,d_chakla,c_chakla,b_darzedo,"9,87,65",9330,"9,87,65",Darzedo,e_tibet,k_gyalrong,d_chakla,c_chakla,b_darzedo,e_tibet > k_gyalrong > d_chakla > c_chakla > b_darzedo,exact,mapped,yes,0.756298,0.690291,0.997632,0.571429,1.000000,0.980690,711,1030,725,3,1,9330,0.690291,0.000000,0.690291,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,ready:exact,manual: same_county_barony_high_coverage,1:9330:0.6903:0.9807 | 2:12277:0.2874:0.3052 | 3:13231:0.0223:0.0111
target_title_block,9333,Rongzhag,e_tibet,k_gyalrong,d_chakla,c_chakla,b_rongzhag,"135,96,194",9333,"135,96,194",Rongzhag,e_tibet,k_gyalrong,d_chakla,c_chakla,b_rongzhag,e_tibet > k_gyalrong > d_chakla > c_chakla > b_rongzhag,exact,mapped,yes,0.755195,0.682379,0.997200,0.571429,1.000000,1.000000,608,891,608,5,1,9333,0.682379,0.000000,0.682379,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,ready:exact,manual: same_county_barony_high_coverage,1:9333:0.6824:1.0000 | 2:12277:0.2233:0.2052 | 3:9334:0.0842:0.0549 | 4:9466:0.0079:0.0169 | 5:9330:0.0022:0.0028
target_title_block,9317,Balung,h_china,k_dali,d_koksang,c_deqen,b_balung,"93,48,186",9317,"93,48,186",Balung,e_tibet,k_kham,d_batang,c_deqen,b_balung,e_tibet > k_kham > d_batang > c_deqen > b_balung,exact,mapped,yes,0.732656,0.659870,0.996468,0.714286,1.000000,0.734778,712,1079,969,6,1,9317,0.659870,0.000000,0.659870,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,ready:exact,manual: same_county_barony_unique_target,1:9317:0.6599:0.7348 | 2:10875:0.1854:0.1220 | 3:10876:0.0834:0.0510 | 4:9316:0.0556:0.0396 | 5:9322:0.0120:0.0110
target_title_block,9466,Zainlha,e_tibet,k_gyalrong,d_gyalrong,c_quqen,b_zainlha,"51,69,33",9466,"51,69,33",Zainlha,e_tibet,k_gyalrong,d_gyalrong,c_quqen,b_zainlha,e_tibet > k_gyalrong > d_gyalrong > c_quqen > b_zainlha,exact,mapped,yes,0.666685,0.549020,0.998022,0.500000,1.000000,0.949153,392,714,413,3,1,9466,0.549020,0.000000,0.549020,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,ready:exact,manual: same_county_barony_high_coverage,1:9466:0.5490:0.9492 | 2:12277:0.2395:0.1763 | 3:13218:0.2115:0.0779
target_title_block,9328,Gyezil,e_tibet,k_gyalrong,d_chakla,c_lhagang,b_gyezil,"135,81,64",9328,"135,81,64",Gyezil,e_tibet,k_gyalrong,d_chakla,c_lhagang,b_gyezil,e_tibet > k_gyalrong > d_chakla > c_lhagang > b_gyezil,exact,mapped,yes,0.635735,0.531583,0.996545,0.500000,1.000000,0.801927,749,1409,934,3,1,9328,0.531583,0.000000,0.531583,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,ready:exact,manual: same_county_barony_unique_target,1:9328:0.5316:0.8019 | 2:13231:0.4656:0.3172 | 3:10885:0.0028:0.0029
target_title_block,9445,Zhugqu,e_tibet,k_gyalrong,d_gainlho,c_tewo,b_zhugqu,"9,6,150",9445,"9,6,150",Zhugqu,e_tibet,k_gyalrong,d_gainlho,c_tewo,b_zhugqu,e_tibet > k_gyalrong > d_gainlho > c_tewo > b_zhugqu,exact,mapped,yes,0.608093,0.518706,0.996585,0.363636,1.000000,0.842365,513,989,609,6,1,9445,0.518706,0.000000,0.518706,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,ready:exact,manual: same_county_barony_unique_target,1:9445:0.5187:0.8424 | 2:13200:0.2983:0.4332 | 3:8796:0.1244:0.2067 | 4:9454:0.0435:0.0503 | 5:12364:0.0101:0.0198
target_title_block,9283,Kagong,e_tibet,k_kham,d_boyul,c_zogang,b_kagong,"135,159,169",9283,"135,159,169",Kagong,e_tibet,k_kham,d_boyul,c_zogang,b_kagong,e_tibet > k_kham > d_boyul > c_zogang > b_kagong,exact, mapped,yes,0.926530,1.000000,0.996955,1.000000,1.000000,0.512230,712,712,1390,1,1,9283,1.000000,0.000000,1.000000,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,review:high_overlap,manual: same_id_name_unique_target_overlap_1_0,1:9283:1.0000:0.5122
target_title_block,10202,Asia11,,,,,,"94,147,1",9324,"177,69,62",Lenggu,e_tibet,k_kham,d_litang,c_lenggu,b_lenggu,e_tibet > k_kham > d_litang > c_lenggu > b_lenggu,merge,manual_review,no,0.781396,0.950198,0.994473,0.600000,0.000000,0.578998,1202,1265,2076,3,2,9324,1.000000,0.950198,0.049802,no,no,,yes,yes,playable,blocked:no_source_history,auto: best_target_shared_by_multiple_sources,1:9324:0.9502:0.5790 | 2:9321:0.0482:0.0461 | 3:9320:0.0016:0.0013
target_title_block,10203,Asia12,,,,,,"136,150,129",9301,"51,0,178",Karub,e_tibet,k_kham,d_qamdo,c_qamdo,b_karub,e_tibet > k_kham > d_qamdo > c_qamdo > b_karub,manual_review,manual_review,no,0.500631,0.425067,0.984731,0.200000,0.000000,0.997497,797,1875,799,5,1,10203,0.425067,0.000000,0.425067,yes,no,,no,no,playable,blocked:no_source_history,auto: low_confidence,1:9301:0.4251:0.9975 | 2:9283:0.3520:0.4748 | 3:9282:0.1952:0.2737 | 4:9177:0.0149:0.0219 | 5:9315:0.0128:0.0233
target_title_block,11051,Nanga Bulik,,,,,,"147,57,70",9457,"93,42,156",Choqu,e_tibet,k_gyalrong,d_gyalrong,c_sungqu,b_choqu,e_tibet > k_gyalrong > d_gyalrong > c_sungqu > b_choqu,merge,manual_review,no,0.469819,0.543124,0.990706,0.375000,0.000000,0.161246,233,429,1445,5,2,9457,0.889226,0.543124,0.346102,no,no,,yes,yes,playable,blocked:no_source_history,auto: best_target_shared_by_multiple_sources,1:9457:0.5431:0.1612 | 2:13218:0.3823:0.0846 | 3:9463:0.0443:0.0224 | 4:9465:0.0233:0.0427 | 5:9467:0.0070:0.0036
target_title_block,14079,14079,,,,,,"34,39,235",9443,"135,0,149",Jone,e_tibet,k_gyalrong,d_gainlho,c_jone,b_jone,e_tibet > k_gyalrong > d_gainlho > c_jone > b_jone,merge,manual_review,no,0.351470,0.354455,0.990074,0.250000,0.000000,0.168233,179,505,1064,6,2,9443,0.900305,0.354455,0.545850,no,no,,yes,yes,playable,blocked:no_source_history,auto: best_target_shared_by_multiple_sources,1:9443:0.3545:0.1682 | 2:9444:0.2178:0.1018 | 3:9445:0.1901:0.1576 | 4:12364:0.1426:0.1423 | 5:12362:0.0614:0.0418
target_title_block,9458,Maowun,e_tibet,k_gyalrong,d_gyalrong,c_maowun,b_maowun,"135,45,29",12535,"66,214,238",b_xunzhou_ehe,e_tibet,k_gyalrong,d_gyalrong,c_maowun,b_sumshul,e_tibet > k_gyalrong > d_gyalrong > c_maowun > b_sumshul,manual_review,manual_review,no,0.492246,0.411356,0.995370,0.571429,0.000000,0.484973,355,863,732,7,1,9458,0.411356,0.000000,0.411356,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,review:manual,auto: low_confidence,1:12535:0.4114:0.4850 | 2:7115:0.3824:0.4889 | 3:13218:0.1935:0.0861 | 4:12286:0.0081:0.0131 | 5:10322:0.0023:0.0031
target_title_block,9459,Sumshul,e_tibet,k_gyalrong,d_gyalrong,c_maowun,b_sumshul,"177,48,157",7115,"224,35,109",b_maozhou_wenshan,e_tibet,k_gyalrong,d_gyalrong,c_maowun,b_maowun,e_tibet > k_gyalrong > d_gyalrong > c_maowun > b_maowun,manual_review,manual_review,no,0.373773,0.310112,0.991610,0.444444,0.000000,0.204444,138,445,675,5,1,9459,0.310112,0.000000,0.310112,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,review:manual,auto: low_confidence,1:7115:0.3101:0.2044 | 2:10322:0.2809:0.1956 | 3:7269:0.2787:0.2446 | 4:13204:0.1056:0.0206 | 5:12286:0.0247:0.0206
