filter_reason,source_province_id,source_name,source_root_title,source_kingdom,source_duchy,source_county,source_barony,source_rgb,target_province_id,target_rgb,target_name,target_root_title,target_kingdom,target_duchy,target_county,target_barony,target_title_path,classification,status,apply_to_history,confidence,overlap_score,centroid_score,neighbor_score,name_score,target_coverage,overlap_pixels,source_pixel_count,target_pixel_count,candidate_count,target_source_count_all,target_best_source_id,target_best_overlap_score,target_second_best_overlap_score,target_overlap_gap,target_is_best_source,source_history_exists,source_history_file,live_target_history_exists,test_target_history_exists,target_kind,promotion_hint,notes,top_candidates
"source_root,target_root",10941,Bram Itam,e_srivijaya,k_melayu,d_SUM_jambi,c_tanjung_bolo,b_bram_itam,"218,165,36",11280,"1,5,191",SUM_Karitang,e_srivijaya,k_malayadvipa,d_SUM_jambi,c_SUM_indragiri,b_SUM_Karitang,e_srivijaya > k_malayadvipa > d_SUM_jambi > c_SUM_indragiri > b_SUM_Karitang,merge,manual_review,no,0.701085,0.945017,0.994248,0.500000,0.000000,0.194346,275,291,1415,2,4,10952,1.000000,0.945017,0.054983,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:shared_target_low_coverage,auto: best_target_shared_by_multiple_sources,1:11280:0.9450:0.1943 | 2:12723:0.0550:0.0012
"source_root,target_root",10723,Musi Rawas 2,e_srivijaya,k_palembang,d_basemah,c_musi_rawas,b_muara_lakitan,"68,215,77",11294,"32,79,50",SUM_Jambi,e_srivijaya,k_malayadvipa,d_SUM_jambi,c_SUM_jambi,b_SUM_Jambi,e_srivijaya > k_malayadvipa > d_SUM_jambi > c_SUM_jambi > b_SUM_Jambi,merge,manual_review,no,0.701065,0.958904,0.994655,0.428571,0.000000,0.242887,350,365,1441,3,2,10723,0.958904,0.846278,0.112626,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:shared_target_low_coverage,auto: best_target_shared_by_multiple_sources,1:11294:0.9589:0.2429 | 2:11288:0.0384:0.0120 | 3:11293:0.0027:0.0009
"source_root,target_root",10928,Tambangan,e_srivijaya,k_palembang,d_SUM_palembang,c_indralaya,b_tambangan,"93,112,163",11295,"183,95,182",SUM_Votabura,e_srivijaya,k_malayadvipa,d_SUM_jambi,c_SUM_jambi,b_SUM_Votabura,e_srivijaya > k_malayadvipa > d_SUM_jambi > c_SUM_jambi > b_SUM_Votabura,merge,manual_review,no,0.699271,0.938614,0.993638,0.428571,0.000000,0.299242,474,505,1584,4,2,10928,0.938614,0.643739,0.294875,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:shared_target_low_coverage,auto: best_target_shared_by_multiple_sources,1:11295:0.9386:0.2992 | 2:12722:0.0475:0.0033 | 3:11296:0.0099:0.0037 | 4:11297:0.0040:0.0012
"source_root,target_root",10372,Tanah Sepanggal,e_srivijaya,k_melayu,d_SUM_jambi,c_bungo,b_tenah_sepanggal,"51,91,205",11283,"53,1,21",SUM_Kuntu,e_srivijaya,k_malayadvipa,d_SUM_riau,c_SUM_muara_takus,b_SUM_Kuntu,e_srivijaya > k_malayadvipa > d_SUM_riau > c_SUM_muara_takus > b_SUM_Kuntu,merge,manual_review,no,0.694758,0.966667,0.996816,0.428571,0.000000,0.173523,232,240,1337,2,4,10372,0.966667,0.875332,0.091335,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:shared_target_low_coverage,auto: best_target_shared_by_multiple_sources,1:11283:0.9667:0.1735 | 2:11282:0.0333:0.0094
target_root,11131,Tako Klang,e_malayadvipa,k_tambralinga,d_takola,c_takola,b_tako_klang,"38,175,202",11428,"4,76,29",THAI_Takua_Pa,e_srivijaya,k_hujung_medini,d_MAL_langkasuka,c_THAI_takua_pa,b_THAI_Takua_Pa,e_srivijaya > k_hujung_medini > d_MAL_langkasuka > c_THAI_takua_pa > b_THAI_Takua_Pa,merge,manual_review,no,0.691859,1.000000,0.999453,0.333333,0.000000,0.168310,256,256,1521,1,3,11131,1.000000,0.975177,0.024823,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:shared_target_low_coverage,auto: best_target_shared_by_multiple_sources,1:11428:1.0000:0.1683
"source_root,target_root",11468,Menggala,e_srivijaya,k_palembang,d_lampung,c_tulang_bawang,b_menggala,"134,49,109",11303,"117,216,176",SUM_Baros,e_srivijaya,k_malayadvipa,d_SUM_palembang,c_SUM_palembang,b_SUM_Baros,e_srivijaya > k_malayadvipa > d_SUM_palembang > c_SUM_palembang > b_SUM_Baros,merge,manual_review,no,0.688949,0.894397,0.998318,0.500000,0.000000,0.279461,415,464,1485,2,3,11468,0.894397,0.572052,0.322345,yes,no,,yes,yes,playable,blocked:no_source_history,auto: best_target_shared_by_multiple_sources,1:11303:0.8944:0.2795 | 2:11304:0.1056:0.0224
"source_root,target_root",10394,Central Lampung,e_srivijaya,k_palembang,d_lampung,c_tulang_bawang,b_bumi_nabung,"103,231,214",11304,"82,109,60",SUM_FIC_Rawatimur,e_srivijaya,k_malayadvipa,d_SUM_palembang,c_SUM_east_sumatra,b_SUM_FIC_Rawatimur,e_srivijaya > k_malayadvipa > d_SUM_palembang > c_SUM_east_sumatra > b_SUM_FIC_Rawatimur,merge,manual_review,no,0.682160,0.950241,0.996948,0.333333,0.000000,0.271186,592,623,2183,2,3,10394,0.950241,0.678726,0.271515,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:shared_target_low_coverage,auto: best_target_shared_by_multiple_sources,1:11304:0.9502:0.2712 | 2:11303:0.0498:0.0209
"source_root,target_root",10917,Panga,e_srivijaya,k_samudera,d_SUM_aceh,c_lamuri,b_panga,"193,171,70",11253,"207,226,170",SUM_Barat,e_srivijaya,k_malayadvipa,d_SUM_aceh,c_SUM_lambri,b_SUM_Barat,e_srivijaya > k_malayadvipa > d_SUM_aceh > c_SUM_lambri > b_SUM_Barat,merge,manual_review,no,0.677705,0.910256,0.997562,0.400000,0.000000,0.285468,497,546,1741,2,3,10917,0.910256,0.789474,0.120782,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:shared_target_low_coverage,auto: best_target_shared_by_multiple_sources,1:11253:0.9103:0.2855 | 2:11236:0.0897:0.0130
"source_root,target_root",10929,Pagarkaja,e_srivijaya,k_palembang,d_basemah,c_prabumulih,b_pagarkaja,"68,75,215",11294,"32,79,50",SUM_Jambi,e_srivijaya,k_malayadvipa,d_SUM_jambi,c_SUM_jambi,b_SUM_Jambi,e_srivijaya > k_malayadvipa > d_SUM_jambi > c_SUM_jambi > b_SUM_Jambi,merge,manual_review,no,0.677216,0.846278,0.996358,0.500000,0.000000,0.362942,523,618,1441,4,2,10723,0.958904,0.846278,0.112626,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:not_primary_target_source,auto: best_target_shared_by_multiple_sources,1:11294:0.8463:0.3629 | 2:11288:0.0761:0.0403 | 3:11295:0.0744:0.0290 | 4:11297:0.0032:0.0012
target_root,13267,Sa Ulao,e_malayadvipa,k_tambralinga,d_tambralinga,c_wiang_sa,b_sa_ulao,"102,71,202",11425,"157,234,49",THAI_Kanchanadit,e_srivijaya,k_hujung_medini,d_MAL_langkasuka,c_THAI_tambralinga,b_THAI_Kanchanadit,e_srivijaya > k_hujung_medini > d_MAL_langkasuka > c_THAI_tambralinga > b_THAI_Kanchanadit,merge,manual_review,no,0.674262,0.932735,0.997935,0.333333,0.000000,0.276228,208,223,753,3,4,13267,0.932735,0.760000,0.172735,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:shared_target_low_coverage,auto: best_target_shared_by_multiple_sources,1:11425:0.9327:0.2762 | 2:11394:0.0538:0.0285 | 3:12730:0.0135:0.0003
"source_root,target_root",10916,Samalanga,e_srivijaya,k_samudera,d_SUM_aceh,c_pedir,b_samalanga,"119,40,71",11255,"234,237,232",SUM_Samudra,e_srivijaya,k_malayadvipa,d_SUM_aceh,c_SUM_lambri,b_SUM_Samudra,e_srivijaya > k_malayadvipa > d_SUM_aceh > c_SUM_lambri > b_SUM_Samudra,merge,manual_review,no,0.671215,0.927273,0.998933,0.333333,0.000000,0.273458,204,220,746,3,3,10916,0.927273,0.561873,0.365400,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:shared_target_low_coverage,auto: best_target_shared_by_multiple_sources,1:11255:0.9273:0.2735 | 2:12769:0.0591:0.0005 | 3:11236:0.0136:0.0008
"source_root,target_root",10943,Sanga Desa,e_srivijaya,k_palembang,d_basemah,c_prabumulih,b_sanga_desa,"36,73,218",11288,"41,53,36",SUM_Tungkal,e_srivijaya,k_malayadvipa,d_SUM_jambi,c_SUM_jambi,b_SUM_Tungkal,e_srivijaya > k_malayadvipa > d_SUM_jambi > c_SUM_jambi > b_SUM_Tungkal,merge,manual_review,no,0.669763,0.978723,0.996076,0.285714,0.000000,0.157669,184,188,1167,2,3,10943,0.978723,0.818702,0.160021,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:shared_target_low_coverage,auto: best_target_shared_by_multiple_sources,1:11288:0.9787:0.1577 | 2:11294:0.0213:0.0028
"source_root,target_root",10952,Pematang Lumut,e_srivijaya,k_melayu,d_SUM_jambi,c_sungai_berbak,b_pematang_lumut,"151,163,93",11280,"1,5,191",SUM_Karitang,e_srivijaya,k_malayadvipa,d_SUM_jambi,c_SUM_indragiri,b_SUM_Karitang,e_srivijaya > k_malayadvipa > d_SUM_jambi > c_SUM_indragiri > b_SUM_Karitang,merge,manual_review,no,0.669477,1.000000,0.999715,0.250000,0.000000,0.130035,184,184,1415,1,4,10952,1.000000,0.945017,0.054983,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:shared_target_low_coverage,auto: best_target_shared_by_multiple_sources,1:11280:1.0000:0.1300
"source_root,target_root",10377,Lubuk Bintialo,e_srivijaya,k_palembang,d_SUM_palembang,c_banyuasin,b_lubuk_bintialo,"163,149,93",11288,"41,53,36",SUM_Tungkal,e_srivijaya,k_malayadvipa,d_SUM_jambi,c_SUM_jambi,b_SUM_Tungkal,e_srivijaya > k_malayadvipa > d_SUM_jambi > c_SUM_jambi > b_SUM_Tungkal,merge,manual_review,no,0.664153,0.818702,0.996605,0.500000,0.000000,0.367609,429,524,1167,3,3,10943,0.978723,0.818702,0.160021,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:not_primary_target_source,auto: best_target_shared_by_multiple_sources,1:11288:0.8187:0.3676 | 2:11287:0.1546:0.0732 | 3:12723:0.0267:0.0011
source_root,10333,South Tapanuli,e_srivijaya,k_aru,d_batak,c_barus,b_padang_sidempuan,"61,182,127",11237,"42,10,240",IMPASSABLE Sumatra mountains 2,,,,,,,merge,manual_review,no,0.662634,1.000000,0.991937,0.181818,0.000000,0.180514,604,604,3346,1,9,10333,1.000000,0.786792,0.213208,yes,yes,00_MB_PROVINCES.txt,no,no,impassable,blocked:no_target_title,auto: best_target_shared_by_multiple_sources,1:11237:1.0000:0.1805
source_root,10334,Rokan Hilir,e_srivijaya,k_melayu,d_SUM_riau,c_rokan,b_ujung_tanjung,"93,163,129",12724,"5,27,248",sea_strait_of_malacca,,,,,,,merge,manual_review,no,0.661196,0.997449,0.990825,0.214286,0.000000,0.136881,782,784,5713,2,8,10714,1.000000,0.997449,0.002551,no,yes,00_MB_PROVINCES.txt,no,no,sea,blocked:no_target_title,auto: best_target_shared_by_multiple_sources,1:12724:0.9974:0.1369 | 2:11267:0.0026:0.0018
target_root,10419,Lake Ranau,,,,,,"90,194,187",11298,"119,196,161",SUM_Musi,e_srivijaya,k_malayadvipa,d_SUM_palembang,c_SUM_palembang,b_SUM_Musi,e_srivijaya > k_malayadvipa > d_SUM_palembang > c_SUM_palembang > b_SUM_Musi,merge,manual_review,no,0.660447,1.000000,0.993539,0.285714,0.000000,0.026337,32,32,1215,1,4,10419,1.000000,0.651072,0.348928,yes,no,,yes,yes,playable,blocked:no_source_history,auto: best_target_shared_by_multiple_sources,1:11298:1.0000:0.0263
"source_root,target_root",11472,Kutaraja,e_srivijaya,k_samudera,d_SUM_aceh,c_lamuri,b_kutaraja,"161,188,232",11254,"6,86,34",SUM_Lamuri,e_srivijaya,k_malayadvipa,d_SUM_aceh,c_SUM_lambri,b_SUM_Lamuri,e_srivijaya > k_malayadvipa > d_SUM_aceh > c_SUM_lambri > b_SUM_Lamuri,merge,manual_review,no,0.660021,0.992337,0.997367,0.142857,0.000000,0.236962,259,261,1093,2,2,13449,1.000000,0.992337,0.007663,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:shared_target_low_coverage,auto: best_target_shared_by_multiple_sources,1:11254:0.9923:0.2370 | 2:12769:0.0077:0.0001
"source_root,target_root",10938,Senemat,e_srivijaya,k_melayu,d_SUM_jambi,c_bungo,b_senemat,"80,151,173",11283,"53,1,21",SUM_Kuntu,e_srivijaya,k_malayadvipa,d_SUM_riau,c_SUM_muara_takus,b_SUM_Kuntu,e_srivijaya > k_malayadvipa > d_SUM_riau > c_SUM_muara_takus > b_SUM_Kuntu,merge,manual_review,no,0.659911,0.875332,0.995078,0.428571,0.000000,0.246821,330,377,1337,2,4,10372,0.966667,0.875332,0.091335,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:not_primary_target_source,auto: best_target_shared_by_multiple_sources,1:11283:0.8753:0.2468 | 2:11282:0.1247:0.0554
target_root,10417,Lake Maninjau,,,,,,"163,93,109",11270,"128,132,127",SUM_Muara_Takus,e_srivijaya,k_malayadvipa,d_SUM_riau,c_SUM_muara_takus,b_SUM_Muara_Takus,e_srivijaya > k_malayadvipa > d_SUM_riau > c_SUM_muara_takus > b_SUM_Muara_Takus,merge,manual_review,no,0.659016,1.000000,0.989340,0.285714,0.000000,0.019592,25,25,1276,1,3,10417,1.000000,0.571429,0.428571,yes,no,,yes,yes,playable,blocked:no_source_history,auto: best_target_shared_by_multiple_sources,1:11270:1.0000:0.0196
target_root,13271,Takola,e_malayadvipa,k_tambralinga,d_takola,c_takola,b_takola,"119,96,68",11428,"4,76,29",THAI_Takua_Pa,e_srivijaya,k_hujung_medini,d_MAL_langkasuka,c_THAI_takua_pa,b_THAI_Takua_Pa,e_srivijaya > k_hujung_medini > d_MAL_langkasuka > c_THAI_takua_pa > b_THAI_Takua_Pa,merge,manual_review,no,0.658233,0.887006,0.992474,0.500000,0.000000,0.103222,157,177,1521,3,3,11131,1.000000,0.975177,0.024823,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:not_primary_target_source,auto: best_target_shared_by_multiple_sources,1:11428:0.8870:0.1032 | 2:11430:0.1073:0.0145 | 3:8691:0.0056:0.0000
"source_root,target_root",11466,Limapuluh Kota 2,e_srivijaya,k_minangkabau,d_SUM_minangkabau,c_darek,b_limapuluh_koto,"169,108,59",11265,"232,112,20",SUM_Rokan_Hilir,e_srivijaya,k_malayadvipa,d_SUM_riau,c_SUM_pekanbaru,b_SUM_Rokan_Hilir,e_srivijaya > k_malayadvipa > d_SUM_riau > c_SUM_pekanbaru > b_SUM_Rokan_Hilir,merge,manual_review,no,0.654384,0.904437,0.994204,0.428571,0.000000,0.113539,265,293,2334,2,8,10350,0.973856,0.904437,0.069419,no,no,,yes,yes,playable,blocked:no_source_history,auto: best_target_shared_by_multiple_sources,1:11265:0.9044:0.1135 | 2:11269:0.0956:0.0184
"source_root,target_root",11465,Agam 2,e_srivijaya,k_minangkabau,d_SUM_minangkabau,c_darek,b_agam,"164,120,52",11265,"232,112,20",SUM_Rokan_Hilir,e_srivijaya,k_malayadvipa,d_SUM_riau,c_SUM_pekanbaru,b_SUM_Rokan_Hilir,e_srivijaya > k_malayadvipa > d_SUM_riau > c_SUM_pekanbaru > b_SUM_Rokan_Hilir,merge,manual_review,no,0.653793,0.897143,0.993270,0.428571,0.000000,0.134533,314,350,2334,2,8,10350,0.973856,0.904437,0.069419,no,no,,yes,yes,playable,blocked:no_source_history,auto: best_target_shared_by_multiple_sources,1:11265:0.8971:0.1345 | 2:11270:0.1029:0.0282
source_root,10920,Sungai Batang,e_srivijaya,k_palembang,d_SUM_palembang,c_palembang,b_sungai_batang,"84,180,163",12722,"3,27,240",sea_bangka_strait,,,,,,,merge,manual_review,no,0.649758,0.993711,0.997411,0.200000,0.000000,0.087741,632,636,7203,2,11,10923,1.000000,1.000000,0.000000,no,yes,00_MB_PROVINCES.txt,no,no,sea,blocked:no_target_title,auto: best_target_shared_by_multiple_sources,1:12722:0.9937:0.0877 | 2:11322:0.0063:0.0023
source_root,10714,Siak 2,e_srivijaya,k_melayu,d_SUM_riau,c_siak,b_bukit_batu,"182,147,61",12724,"5,27,248",sea_strait_of_malacca,,,,,,,merge,manual_review,no,0.648873,1.000000,0.991923,0.142857,0.000000,0.140732,804,804,5713,1,8,10714,1.000000,0.997449,0.002551,yes,yes,00_MB_PROVINCES.txt,no,no,sea,blocked:no_target_title,auto: best_target_shared_by_multiple_sources,1:12724:1.0000:0.1407
target_root,11133,Phrom Kiri,e_malayadvipa,k_tambralinga,d_tambralinga,c_mokhlan,b_phrom_kiri,"136,237,111",11424,"208,219,182",THAI_Ligor,e_srivijaya,k_hujung_medini,d_MAL_langkasuka,c_THAI_tambralinga,b_THAI_Ligor,e_srivijaya > k_hujung_medini > d_MAL_langkasuka > c_THAI_tambralinga > b_THAI_Ligor,merge,manual_review,no,0.633556,0.859504,0.995399,0.428571,0.000000,0.123662,104,121,841,2,4,11130,0.894958,0.880240,0.014718,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:not_primary_target_source,auto: best_target_shared_by_multiple_sources,1:11424:0.8595:0.1237 | 2:12730:0.1405:0.0016
source_root,10410,North Bangka,e_srivijaya,k_palembang,d_SUM_palembang,c_bangka,b_pangkalpinang,"137,54,172",12722,"3,27,240",sea_bangka_strait,,,,,,,merge,manual_review,no,0.631975,0.901378,0.984568,0.222222,0.250000,0.172567,1243,1379,7203,2,11,10923,1.000000,1.000000,0.000000,no,yes,00_MB_PROVINCES.txt,no,no,sea,blocked:no_target_title,auto: best_target_shared_by_multiple_sources,1:12722:0.9014:0.1726 | 2:12733:0.0986:0.0123
source_root,10403,Bintan,e_srivijaya,k_melayu,d_bintan,c_batam,b_bintan,"28,113,19",12734,"215,27,248",sea_natuna,,,,,,,merge,manual_review,no,0.628894,1.000000,0.978238,0.142857,0.000000,0.016656,200,200,12008,1,4,10403,1.000000,0.770833,0.229167,yes,yes,00_MB_PROVINCES.txt,no,no,sea,blocked:no_target_title,auto: best_target_shared_by_multiple_sources,1:12734:1.0000:0.0167
target_root,11678,Perlis,e_malayadvipa,k_kedah,d_kedah,c_setul,b_perlis,"108,240,226",11417,"140,37,196",MAL_Kedah,e_srivijaya,k_hujung_medini,d_MAL_langkasuka,c_MAL_kedah,b_MAL_Kedah,e_srivijaya > k_hujung_medini > d_MAL_langkasuka > c_MAL_kedah > b_MAL_Kedah,merge,manual_review,no,0.627036,0.920188,0.992568,0.222222,0.000000,0.154941,196,213,1265,3,3,11678,0.920188,0.861925,0.058263,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:shared_target_low_coverage,auto: best_target_shared_by_multiple_sources,1:11417:0.9202:0.1549 | 2:11423:0.0469:0.0122 | 3:11416:0.0329:0.0057
"source_root,target_root",11471,Lhoknga,e_srivijaya,k_samudera,d_SUM_aceh,c_lamuri,b_loknga,"72,104,156",11253,"207,226,170",SUM_Barat,e_srivijaya,k_malayadvipa,d_SUM_aceh,c_SUM_lambri,b_SUM_Barat,e_srivijaya > k_malayadvipa > d_SUM_aceh > c_SUM_lambri > b_SUM_Barat,merge,manual_review,no,0.625420,0.789474,0.990515,0.600000,0.000000,0.077542,135,171,1741,2,3,10917,0.910256,0.789474,0.120782,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:not_primary_target_source,auto: best_target_shared_by_multiple_sources,1:11253:0.7895:0.0775 | 2:11254:0.2105:0.0329
source_root,10923,Sebalik,e_srivijaya,k_palembang,d_SUM_palembang,c_palembang,b_sebalik,"193,118,122",12722,"3,27,240",sea_bangka_strait,,,,,,,merge,manual_review,no,0.624912,1.000000,0.989978,0.100000,0.000000,0.039428,284,284,7203,1,11,10923,1.000000,1.000000,0.000000,yes,yes,00_MB_PROVINCES.txt,no,no,sea,blocked:no_target_title,auto: best_target_shared_by_multiple_sources,1:12722:1.0000:0.0394
source_root,10925,Muara Padang,e_srivijaya,k_palembang,d_SUM_palembang,c_palembang,b_muara_padang,"169,40,139",12722,"3,27,240",sea_bangka_strait,,,,,,,merge,manual_review,no,0.624786,1.000000,0.996422,0.100000,0.000000,0.034291,247,247,7203,1,11,10923,1.000000,1.000000,0.000000,no,yes,00_MB_PROVINCES.txt,no,no,sea,blocked:no_target_title,auto: best_target_shared_by_multiple_sources,1:12722:1.0000:0.0343
