filter_reason,source_province_id,source_name,source_root_title,source_kingdom,source_duchy,source_county,source_barony,source_rgb,target_province_id,target_rgb,target_name,target_root_title,target_kingdom,target_duchy,target_county,target_barony,target_title_path,classification,status,apply_to_history,confidence,overlap_score,centroid_score,neighbor_score,name_score,target_coverage,overlap_pixels,source_pixel_count,target_pixel_count,candidate_count,target_source_count_all,target_best_source_id,target_best_overlap_score,target_second_best_overlap_score,target_overlap_gap,target_is_best_source,source_history_exists,source_history_file,live_target_history_exists,test_target_history_exists,target_kind,promotion_hint,notes,top_candidates
target_root,14407,Liao_Nanjing,e_jurchen_china,k_balhae,d_okjeo_china,c_nanhai_okjeo_china,b_Liao_Nanjing,"49,59,7",11797,"39,38,45",FIC_Liao_Shaozijiang,e_andong,k_balhae,d_LIAO_dongjing,c_LIAO_guidezhou,b_FIC_Liao_Shaozijiang,e_andong > k_balhae > d_LIAO_dongjing > c_LIAO_guidezhou > b_FIC_Liao_Shaozijiang,manual_review,manual_review,no,0.541245,0.441667,0.994013,0.666667,0.250000,0.501182,636,1440,1269,4,1,14407,0.441667,0.000000,0.441667,yes,no,,yes,yes,playable,blocked:no_source_history,auto: low_confidence,1:11797:0.4417:0.5012 | 2:11795:0.2451:0.2272 | 3:11796:0.2076:0.2332 | 4:11798:0.1056:0.0981
target_root,12305,,,,,,,"92,174,170",11764,"23,89,10",Liao_Qianzhou,e_andong,k_raole,d_liaoxi,c_LIAO_xianzhou,b_Liao_Qianzhou,e_andong > k_raole > d_liaoxi > c_LIAO_xianzhou > b_Liao_Qianzhou,split,manual_review,no,0.527536,0.559364,0.992880,0.333333,0.000000,0.545998,914,1634,1674,5,1,12305,0.559364,0.000000,0.559364,yes,no,,no,no,playable,blocked:no_source_history,auto: top_two_overlap_share,1:11764:0.5594:0.5460 | 2:11762:0.3225:0.3485 | 3:11763:0.1053:0.1073 | 4:11786:0.0110:0.0171 | 5:11773:0.0018:0.0038
target_root,12597,Tongzhou_Bohai,e_jurchen_china,k_balhae,d_balhae_china,c_tongzhou_bohai_china,b_tongzhou_bohai_china,"236,61,20",11749,"46,17,248",FIC_Liao_Fuyunan,e_andong,k_balhae,d_BAL_buyeo,c_BAL_xinzhou,b_FIC_Liao_Fuyunan,e_andong > k_balhae > d_BAL_buyeo > c_BAL_xinzhou > b_FIC_Liao_Fuyunan,merge,manual_review,no,0.525690,0.627713,0.993340,0.375000,0.000000,0.250000,376,599,1504,4,3,12573,0.962319,0.627713,0.334606,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:not_primary_target_source,auto: best_target_shared_by_multiple_sources,1:11749:0.6277:0.2500 | 2:11746:0.2738:0.1304 | 3:11747:0.0718:0.0348 | 4:11752:0.0267:0.0117
target_root,14495,FIC_Amur_Yemantudi,e_tunguse,k_shiwei,d_SW_sushenguo,c_SW_lupingyuan,b_FIC_Amur_Yemantudi,"207,185,239",11681,"105,16,236",FIC_Amur_Dongweian,e_andong,k_shiwei,d_SW_puyudao,c_SW_shanbeiguo,b_FIC_Amur_Dongweian,e_andong > k_shiwei > d_SW_puyudao > c_SW_shanbeiguo > b_FIC_Amur_Dongweian,merge,manual_review,no,0.520523,0.476468,0.993963,0.375000,0.500000,0.552617,982,2061,1777,6,2,10849,0.539928,0.476468,0.063460,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:not_primary_target_source,auto: best_target_shared_by_multiple_sources,1:11681:0.4765:0.5526 | 2:11679:0.2775:0.2325 | 3:11682:0.1485:0.1263 | 4:11680:0.0917:0.1288 | 5:11678:0.0049:0.0049
target_root,14406,Liao_Luzhou2,e_great_liao,k_goguryeo,d_gewu_china,c_nyongbyon_china,b_Liao_Luzhou2,"14,151,106",11799,"4,25,68",Liao_Guidezhou,e_andong,k_balhae,d_LIAO_dongjing,c_LIAO_guidezhou,b_Liao_Guidezhou,e_andong > k_balhae > d_LIAO_dongjing > c_LIAO_guidezhou > b_Liao_Guidezhou,merge,manual_review,no,0.518126,0.538031,0.992908,0.444444,0.333333,0.295092,481,894,1630,4,2,12259,0.949367,0.538031,0.411336,no,no,,yes,yes,playable,blocked:no_source_history,auto: best_target_shared_by_multiple_sources,1:11799:0.5380:0.2951 | 2:11782:0.2740:0.2252 | 3:11803:0.1387:0.0899 | 4:11785:0.0492:0.0254
target_root,12451,Mudizhou,e_great_liao,k_goguryeo,d_jilin_china,c_guidezhou_china,b_mudizhou_china,"152,243,168",11766,"63,17,236",Liao_Suizhou,e_andong,k_raole,d_liaoxi,c_LIAO_liaozhou,b_Liao_Suizhou,e_andong > k_raole > d_liaoxi > c_LIAO_liaozhou > b_Liao_Suizhou,merge,manual_review,no,0.513885,0.540112,0.993738,0.444444,0.000000,0.370441,579,1072,1563,5,2,14193,0.650551,0.540112,0.110439,no,yes,00_MB_PROVINCES.txt,no,no,playable,blocked:not_primary_target_source,auto: best_target_shared_by_multiple_sources,1:11766:0.5401:0.3704 | 2:11765:0.3405:0.2524 | 3:11764:0.1101:0.0705 | 4:11767:0.0065:0.0056 | 5:11758:0.0028:0.0016
target_root,14478,FIC_Amur_Nemorjiang,e_tunguse,k_shiwei,d_SW_puyudao,c_SW_shanbeiguo,b_FIC_Amur_Nemorjiang,"207,158,205",11643,"181,216,229",FIC_Amur_Gaocaoer,e_andong,k_shiwei,d_SW_qingxingan,c_SW_xingnabei,b_FIC_Amur_Gaocaoer,e_andong > k_shiwei > d_SW_qingxingan > c_SW_xingnabei > b_FIC_Amur_Gaocaoer,merge,manual_review,no,0.503428,0.405498,0.990265,0.666667,0.500000,0.288791,590,1455,2043,4,2,14492,0.525783,0.405498,0.120285,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:not_primary_target_source,auto: best_target_shared_by_multiple_sources,1:11643:0.4055:0.2888 | 2:11649:0.3574:0.1842 | 3:11505:0.1973:0.0173 | 4:11645:0.0399:0.0333
target_root,14413,FIC_Mong_Zuunbuir,e_tunguse,k_shiwei,d_SW_heicheziguo,c_SW_zhongcheziguo,b_FIC_Mong_Zuunbuir,"110,97,149",11577,"1,15,240",FIC_Mong_Beiheisha,e_andong,k_shiwei,d_SW_heicheziguo,c_SW_zhongcheziguo,b_FIC_Mong_Beiheisha,e_andong > k_shiwei > d_SW_heicheziguo > c_SW_zhongcheziguo > b_FIC_Mong_Beiheisha,merge,manual_review,no,0.499520,0.492209,0.987501,0.375000,0.500000,0.364438,1074,2182,2947,6,2,14414,0.647018,0.492209,0.154809,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:not_primary_target_source,auto: best_target_shared_by_multiple_sources,1:11577:0.4922:0.3644 | 2:11578:0.3217:0.2079 | 3:11569:0.1434:0.1277 | 4:11576:0.0362:0.0286 | 5:11567:0.0060:0.0037
target_root,14453,FIC_Amur_Caoqiu,e_tunguse,k_shiwei,d_SW_qingxingan,c_SW_huangtouguo,b_FIC_Amur_Caoqiu,"236,200,163",11615,"214,64,86",FIC_Mong_Hailarekh,e_andong,k_shiwei,d_SW_dashiweiguo,c_SW_hailar,b_FIC_Mong_Hailarekh,e_andong > k_shiwei > d_SW_dashiweiguo > c_SW_hailar > b_FIC_Mong_Hailarekh,merge,manual_review,no,0.499179,0.537206,0.992035,0.285714,0.200000,0.428200,823,1532,1922,3,2,11846,0.561012,0.537206,0.023806,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:not_primary_target_source,auto: best_target_shared_by_multiple_sources,1:11615:0.5372:0.4282 | 2:11505:0.4145:0.0382 | 3:11616:0.0483:0.0199
target_root,14469,FIC_Amur_Xuduohubo,e_tunguse,k_shiwei,d_SW_ruzheguo,c_SW_jiqin_hari,b_FIC_Amur_Xuduohubo,"71,103,8",11650,"46,122,97",FIC_Amur_Jialuotuo,e_andong,k_shiwei,d_SW_qingxingan,c_SW_luotuoguo,b_FIC_Amur_Jialuotuo,e_andong > k_shiwei > d_SW_qingxingan > c_SW_luotuoguo > b_FIC_Amur_Jialuotuo,merge,manual_review,no,0.496989,0.455060,0.990012,0.500000,0.500000,0.303056,724,1591,2389,3,2,14467,0.578326,0.455060,0.123266,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:not_primary_target_source,auto: best_target_shared_by_multiple_sources,1:11650:0.4551:0.3031 | 2:11655:0.3023:0.1865 | 3:11651:0.2426:0.2621
target_root,14377,FIC_Amur_Henghetieli,e_jurchen_china,k_luzhen,d_BAL_cheolli,c_BAL_west_cheolli,b_FIC_Amur_Henghetieli,"207,74,92",11665,"160,112,123",FIC_Amur_Fanlinan,e_andong,k_shiwei,d_SW_ruzheguo,c_SW_dongruzhe,b_FIC_Amur_Fanlinan,e_andong > k_shiwei > d_SW_ruzheguo > c_SW_dongruzhe > b_FIC_Amur_Fanlinan,merge,manual_review,no,0.494862,0.421176,0.991799,0.500000,0.500000,0.400627,895,2125,2234,4,2,14376,0.422663,0.421176,0.001487,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:not_primary_target_source,auto: best_target_shared_by_multiple_sources,1:11665:0.4212:0.4006 | 2:11666:0.3289:0.2294 | 3:11526:0.2447:0.1230 | 4:11659:0.0052:0.0055
target_root,14225,Goryeo_Bukgye_Gwiju,e_goryeo,k_goryeo,d_yukju,c_gwiju,b_Goryeo_Bukgye_Gwiju,"184,66,142",11790,"87,17,232",Liao_Zhenzhou,e_andong,k_balhae,d_LIAO_dongjing,c_LIAO_zhenzhou,b_Liao_Zhenzhou,e_andong > k_balhae > d_LIAO_dongjing > c_LIAO_zhenzhou > b_Liao_Zhenzhou,merge,manual_review,no,0.494571,0.515856,0.994853,0.500000,0.000000,0.247716,244,473,985,3,3,14227,0.858289,0.633758,0.224531,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:not_primary_target_source,auto: best_target_shared_by_multiple_sources,1:11790:0.5159:0.2477 | 2:11788:0.3023:0.1362 | 3:11789:0.1818:0.0674
target_root,14412,IMPASSABLE Greater Khingan south,,,,,,"151,104,25",11624,"48,16,248",FIC_Mong_Khailangol,e_andong,k_shiwei,d_SW_heicheziguo,c_SW_hulunbuir,b_FIC_Mong_Khailangol,e_andong > k_shiwei > d_SW_heicheziguo > c_SW_hulunbuir > b_FIC_Mong_Khailangol,manual_review,manual_review,no,0.493484,0.388423,0.997878,0.444444,0.000000,0.737307,2919,7515,3959,7,1,14412,0.388423,0.000000,0.388423,yes,no,,yes,yes,playable,blocked:no_source_history,auto: low_confidence,1:11624:0.3884:0.7373 | 2:11621:0.1826:0.5351 | 3:11626:0.1714:0.4414 | 4:11625:0.1200:0.3314 | 5:11505:0.0719:0.0325
target_root,14050,14050,,,,,,"12,22,244",11571,"114,165,69",FIC_Mong_Xisaiyin,e_andong,k_shiwei,d_SW_heicheziguo,c_SW_zhongcheziguo,b_FIC_Mong_Xisaiyin,e_andong > k_shiwei > d_SW_heicheziguo > c_SW_zhongcheziguo > b_FIC_Mong_Xisaiyin,manual_review,manual_review,no,0.485572,0.249755,0.995831,0.555556,0.000000,1.000000,1781,7131,1781,8,1,14050,0.249755,0.000000,0.249755,yes,no,,yes,yes,playable,blocked:no_source_history,auto: low_confidence,1:11571:0.2498:1.0000 | 2:11626:0.2286:0.5586 | 3:11573:0.1322:0.3028 | 4:11505:0.1158:0.0497 | 5:11570:0.1106:0.2946
target_root,14311,FIC_Amur_Hulavanda,e_tunguse,k_amur,d_eman_amar,c_eman_vanda,b_fic_eman_hulavanda,"90,4,233",11674,"31,94,117",FIC_Amur_Heisenlin,e_andong,k_shiwei,d_SW_puyudao,c_SW_heilonghean,b_FIC_Amur_Heisenlin,e_andong > k_shiwei > d_SW_puyudao > c_SW_heilonghean > b_FIC_Amur_Heisenlin,merge,manual_review,no,0.485334,0.591392,0.988815,0.142857,0.500000,0.247899,1003,1696,4046,4,3,13570,0.716590,0.664759,0.051831,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:not_primary_target_source,auto: best_target_shared_by_multiple_sources,1:11674:0.5914:0.2479 | 2:1466:0.1999:0.0003 | 3:11672:0.1197:0.0614 | 4:11921:0.0890:0.2188
target_root,12652,MulengRiver,e_jurchen_china,k_balhae,d_balhae_china,c_jianzhou_bohai_china,b_mulengriver_china,"225,220,164",11929,"121,116,74",FIC_Liao_Nanmoan,e_andong,k_balhae,d_BAL_moe_su,c_BAL_makhil,b_FIC_Liao_Nanmoan,e_andong > k_balhae > d_BAL_moe_su > c_BAL_makhil > b_FIC_Liao_Nanmoan,merge,manual_review,no,0.484828,0.477860,0.996580,0.400000,0.000000,0.441603,1036,2168,2346,4,2,12650,0.486078,0.477860,0.008218,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:not_primary_target_source,auto: best_target_shared_by_multiple_sources,1:11929:0.4779:0.4416 | 2:11813:0.2966:0.2910 | 3:11821:0.2020:0.1989 | 4:11745:0.0235:0.0471
target_root,11846,,,,,,,"148,156,17",11615,"214,64,86",FIC_Mong_Hailarekh,e_andong,k_shiwei,d_SW_dashiweiguo,c_SW_hailar,b_FIC_Mong_Hailarekh,e_andong > k_shiwei > d_SW_dashiweiguo > c_SW_hailar > b_FIC_Mong_Hailarekh,merge,manual_review,no,0.484026,0.561012,0.990979,0.375000,0.000000,0.196150,377,672,1922,3,2,11846,0.561012,0.537206,0.023806,yes,no,,yes,yes,playable,blocked:no_source_history,auto: best_target_shared_by_multiple_sources,1:11615:0.5610:0.1961 | 2:11641:0.3155:0.0844 | 3:11614:0.1235:0.0402
target_root,14296,Atsuta,e_tunguse,k_ezo,d_kitaezo,c_ishikari,b_iskar_hokkaido,"208,238,146",11907,"9,160,148",FIC_EMan_Luseqiu,e_andong,k_luzhen,d_BAL_yeojintang,c_BAL_anbyeon,b_FIC_EMan_Luseqiu,e_andong > k_luzhen > d_BAL_yeojintang > c_BAL_anbyeon > b_FIC_EMan_Luseqiu,merge,manual_review,no,0.481912,0.650526,0.992464,0.111111,0.000000,0.234535,618,950,2635,3,3,13696,0.728713,0.650526,0.078187,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:not_primary_target_source,auto: best_target_shared_by_multiple_sources,1:11907:0.6505:0.2345 | 2:11901:0.3284:0.1321 | 3:11906:0.0211:0.0121
