filter_reason,source_province_id,source_name,source_root_title,source_kingdom,source_duchy,source_county,source_barony,source_rgb,target_province_id,target_rgb,target_name,target_root_title,target_kingdom,target_duchy,target_county,target_barony,target_title_path,classification,status,apply_to_history,confidence,overlap_score,centroid_score,neighbor_score,name_score,target_coverage,overlap_pixels,source_pixel_count,target_pixel_count,candidate_count,target_source_count_all,target_best_source_id,target_best_overlap_score,target_second_best_overlap_score,target_overlap_gap,target_is_best_source,source_history_exists,source_history_file,live_target_history_exists,test_target_history_exists,target_kind,promotion_hint,notes,top_candidates
target_title_block,12616,Jinzhou_Xicheng,h_china,k_han_china,d_jinshang_china,c_jinzhou_hanzhong_china,b_jinzhou_xicheng_china,"62,134,225",13065,"122,25,107",b_jinzhou_pingli_east,h_china,k_guannei,d_jinshang,c_jinzhou_1,b_xicheng,h_china > e_yongliang > k_guannei > d_jinshang > c_jinzhou_1 > b_xicheng,merge,manual_review,no,0.723131,0.939597,0.997036,0.500000,0.200000,0.290859,420,447,1444,2,2,12616,0.939597,0.830508,0.109089,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:shared_target_low_coverage,auto: best_target_shared_by_multiple_sources,1:13065:0.9396:0.2909 | 2:12119:0.0604:0.0327
target_title_block,11926,Suide,h_china,k_xia_china,d_xiazhou_china,c_suizhou_xia_china,b_suide_china,"189,42,45",12212,"49,199,43",b_yanzhou_yanchuan,h_china,k_guannei,d_fufang,c_yan_an,b_yanchuan,h_china > e_yongliang > k_guannei > d_fufang > c_yan_an > b_yanchuan,merge,manual_review,no,0.717507,0.933790,0.997417,0.500000,0.000000,0.339138,409,438,1206,2,3,11927,0.947644,0.933790,0.013854,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:shared_target_low_coverage,auto: best_target_shared_by_multiple_sources,1:12212:0.9338:0.3391 | 2:12211:0.0662:0.0224
target_title_block,12778,Kongtongshan,h_china,k_longxi_china,d_longxi_china,c_minzhou_china,b_kongtongshan_china,"163,109,210",12362,"63,47,132",CirQF_Luchanzhai,h_china,k_guannei,d_qincheng,c_minzhou,b_hezheng,h_china > e_yongliang > k_guannei > d_qincheng > c_minzhou > b_hezheng,merge,manual_review,no,0.707603,1.000000,0.998528,0.285714,0.000000,0.337382,250,250,741,1,2,12778,1.000000,0.510753,0.489247,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:shared_target_low_coverage,auto: best_target_shared_by_multiple_sources,1:12362:1.0000:0.3374
target_title_block,11927,Chengping,h_china,k_xia_china,d_xiazhou_china,c_suizhou_xia_china,b_chengping_china,"117,150,188",12212,"49,199,43",b_yanzhou_yanchuan,h_china,k_guannei,d_fufang,c_yan_an,b_yanchuan,h_china > e_yongliang > k_guannei > d_fufang > c_yan_an > b_yanchuan,merge,manual_review,no,0.695886,0.947644,0.995514,0.500000,0.000000,0.150083,181,191,1206,3,3,11927,0.947644,0.933790,0.013854,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:shared_target_low_coverage,auto: best_target_shared_by_multiple_sources,1:12212:0.9476:0.1501 | 2:12244:0.0471:0.0131 | 3:12248:0.0052:0.0019
target_title_block,12858,Pujinguan,h_china,k_qin_china,d_pingyi_china,c_tongguan_china,b_pujinguan_china,"97,195,10",12223,"232,30,83",b_tongzhou_heyang,h_china,k_guannei,d_yongxing,c_tongzhou,b_pingyi,h_china > e_yongliang > k_guannei > d_yongxing > c_tongzhou > b_pingyi,merge,manual_review,no,0.682842,0.970803,0.995617,0.375000,0.000000,0.152523,133,137,872,2,2,12858,0.970803,0.843478,0.127325,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:shared_target_low_coverage,auto: best_target_shared_by_multiple_sources,1:12223:0.9708:0.1525 | 2:10419:0.0292:0.0049
target_title_block,12896,TongzhouHeyang,h_china,k_qin_china,d_pingyi_china,c_tongzhou_pingyi_china,b_tongzhouheyang_china,"171,134,82",12223,"232,30,83",b_tongzhou_heyang,h_china,k_guannei,d_yongxing,c_tongzhou,b_pingyi,h_china > e_yongliang > k_guannei > d_yongxing > c_tongzhou > b_pingyi,merge,manual_review,no,0.671410,0.843478,0.996136,0.500000,0.000000,0.333716,291,345,872,5,2,12858,0.970803,0.843478,0.127325,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:not_primary_target_source,auto: best_target_shared_by_multiple_sources,1:12223:0.8435:0.3337 | 2:10139:0.0928:0.0263 | 3:13039:0.0435:0.0141 | 4:10419:0.0145:0.0061 | 5:11940:0.0058:0.0037
target_title_block,12792,Wugong,h_china,k_qin_china,d_xijing_china,c_xianyang_china,b_wugong_china,"155,172,236",12221,"135,92,0",b_jingzhao_haozhi,h_china,k_guannei,d_yongxing,c_jingzhao,b_liquan,h_china > e_yongliang > k_guannei > d_yongxing > c_jingzhao > b_liquan,merge,manual_review,no,0.654219,0.966565,0.997842,0.222222,0.000000,0.178052,318,329,1786,2,5,12792,0.966565,0.888889,0.077676,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:shared_target_low_coverage,auto: best_target_shared_by_multiple_sources,1:12221:0.9666:0.1781 | 2:12207:0.0334:0.0117
target_title_block,12950,Yinpan,h_china,k_qin_china,d_jingyuan_china,c_jingzhou_xia_china,b_yinpan_china,"118,134,189",12200,"226,71,167",b_jingzhou_baoding,h_china,k_guannei,d_jingyuan,c_jingzhou,b_baoding,h_china > e_yongliang > k_guannei > d_jingyuan > c_jingzhou > b_baoding,merge,manual_review,no,0.652605,0.912621,0.998205,0.222222,0.000000,0.346863,282,309,813,3,3,12950,0.912621,0.476886,0.435735,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:shared_target_low_coverage,auto: best_target_shared_by_multiple_sources,1:12200:0.9126:0.3469 | 2:12201:0.0550:0.0305 | 3:13085:0.0324:0.0132
target_title_block,12793,Xianyang,h_china,k_qin_china,d_xijing_china,c_xianyang_china,b_xianyang_china,"157,112,208",12221,"135,92,0",b_jingzhao_haozhi,h_china,k_guannei,d_yongxing,c_jingzhao,b_liquan,h_china > e_yongliang > k_guannei > d_yongxing > c_jingzhao > b_liquan,merge,manual_review,no,0.635967,0.888889,0.993236,0.333333,0.000000,0.170213,304,342,1786,2,5,12792,0.966565,0.888889,0.077676,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:not_primary_target_source,auto: best_target_shared_by_multiple_sources,1:12221:0.8889:0.1702 | 2:12220:0.1111:0.0696
target_title_block,12886,Longcheng_longyou,h_china,k_longxi_china,d_longxi_china,c_deshun_china,b_longcheng_longyou_china,"41,138,14",12357,"117,115,24",CirQF_Yefangbao,h_china,k_guannei,d_qincheng,c_qinzhou_1,b_chengji,h_china > e_yongliang > k_guannei > d_qincheng > c_qinzhou_1 > b_chengji,merge,manual_review,no,0.606723,0.755208,0.994248,0.375000,0.000000,0.364627,435,576,1193,4,2,12870,0.758575,0.755208,0.003367,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:not_primary_target_source,auto: best_target_shared_by_multiple_sources,1:12357:0.7552:0.3646 | 2:12356:0.1736:0.0852 | 3:12355:0.0503:0.0239 | 4:13182:0.0208:0.0741
target_title_block,12965,Binglingsi,h_china,k_longxi_china,d_shanzhou,c_hezhou_china,b_binglingsi_china,"111,157,183",12366,"24,3,61",CirQF_Longxi,h_china,k_hexi,d_longyou,c_hezhou_2,b_daxia,h_china > e_yongliang > k_hexi > d_longyou > c_hezhou_2 > b_daxia,merge,manual_review,no,0.601848,1.000000,0.992380,0.000000,0.000000,0.017399,21,21,1207,1,4,12965,1.000000,1.000000,0.000000,yes,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:shared_target_low_coverage,auto: best_target_shared_by_multiple_sources,1:12366:1.0000:0.0174
target_title_block,9441,Hzo,e_tibet,k_gyalrong,d_gainlho,c_jone,b_hzo,"51,207,148",12366,"24,3,61",CirQF_Longxi,h_china,k_hexi,d_longyou,c_hezhou_2,b_daxia,h_china > e_yongliang > k_hexi > d_longyou > c_hezhou_2 > b_daxia,merge,manual_review,no,0.599032,1.000000,0.989074,0.000000,0.000000,0.000829,1,1,1207,1,4,12965,1.000000,1.000000,0.000000,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:shared_target_low_coverage,auto: best_target_shared_by_multiple_sources,1:12366:1.0000:0.0008
target_title_block,12899,Liangyuan,h_china,k_qin_china,d_jingyuan_china,c_pingliang_xia_china,b_liangyuan_china,"60,167,163",12202,"227,108,241",b_jingzhou_lintai,h_china,k_guannei,d_jingyuan,c_jingzhou,b_liangyuan,h_china > e_yongliang > k_guannei > d_jingyuan > c_jingzhou > b_liangyuan,merge,manual_review,no,0.593273,0.668269,0.992107,0.666667,0.000000,0.177296,139,208,784,4,2,12926,0.787234,0.668269,0.118965,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:not_primary_target_source,auto: best_target_shared_by_multiple_sources,1:12202:0.6683:0.1773 | 2:12200:0.2019:0.0517 | 3:12203:0.0673:0.0201 | 4:12207:0.0625:0.0138
target_title_block,12609,Nvwashan,h_china,k_han_china,d_jinshang_china,c_jinzhou_hanzhong_china,b_nvwashan_china,"55,112,168",13065,"122,25,107",b_jinzhou_pingli_east,h_china,k_guannei,d_jinshang,c_jinzhou_1,b_xicheng,h_china > e_yongliang > k_guannei > d_jinshang > c_jinzhou_1 > b_xicheng,merge,manual_review,no,0.583873,0.830508,0.996549,0.166667,0.000000,0.237535,343,413,1444,3,2,12616,0.939597,0.830508,0.109089,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:not_primary_target_source,auto: best_target_shared_by_multiple_sources,1:13065:0.8305:0.2375 | 2:13061:0.1574:0.0597 | 3:13206:0.0121:0.0010
target_title_block,12782,Meixian,h_china,k_qin_china,d_fengxiang_china,c_fengxiang_china,b_meixian_china,"28,94,155",12221,"135,92,0",b_jingzhao_haozhi,h_china,k_guannei,d_yongxing,c_jingzhao,b_liquan,h_china > e_yongliang > k_guannei > d_yongxing > c_jingzhao > b_liquan,merge,manual_review,no,0.567123,0.786026,0.989919,0.300000,0.000000,0.100784,180,229,1786,4,5,12792,0.966565,0.888889,0.077676,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:not_primary_target_source,auto: best_target_shared_by_multiple_sources,1:12221:0.7860:0.1008 | 2:12206:0.1179:0.0299 | 3:10134:0.0611:0.0214 | 4:12218:0.0349:0.0136
target_title_block,12766,Wannian,h_china,k_qin_china,d_xijing_china,c_jingzhao,b_wannian_china,"179,51,166",10430,"203,192,178",b_jingzhao_chang_an,h_china,k_guannei,d_yongxing,c_jingzhao,b_changan,h_china > e_yongliang > k_guannei > d_yongxing > c_jingzhao > b_changan,merge,manual_review,no,0.554167,0.650456,0.995199,0.444444,0.000000,0.270202,214,329,792,4,3,12761,0.685358,0.650456,0.034902,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:not_primary_target_source,auto: best_target_shared_by_multiple_sources,1:10430:0.6505:0.2702 | 2:12220:0.3040:0.1832 | 3:12219:0.0304:0.0264 | 4:12221:0.0152:0.0028
target_title_block,12882,Chungu,h_china,k_qin_china,d_jingyuan_china,c_jingzhou_xia_china,b_chungu_china,"222,144,172",12207,"239,174,70",b_fengxiang_purun,h_china,k_guannei,d_fengxiang,c_fengxiang,b_purun,h_china > e_yongliang > k_guannei > d_fengxiang > c_fengxiang > b_purun,merge,manual_review,no,0.524744,0.537736,0.994791,0.555556,0.000000,0.301907,285,530,944,5,3,12819,0.577083,0.569412,0.007671,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:not_primary_target_source,auto: best_target_shared_by_multiple_sources,1:12207:0.5377:0.3019 | 2:13084:0.3981:0.4742 | 3:12203:0.0283:0.0216 | 4:12198:0.0226:0.0284 | 5:12200:0.0132:0.0086
target_title_block,12811,Qinlingxian,h_china,k_longxi_china,d_longxi_china,c_tianshui_china,b_qinlingxian_china,"169,191,159",12356,"114,104,113",CirQF_Langxinguan,h_china,k_guannei,d_qincheng,c_qinzhou_1,b_qingshui,h_china > e_yongliang > k_guannei > d_qincheng > c_qinzhou_1 > b_qingshui,merge,manual_review,no,0.524653,0.705645,0.994710,0.250000,0.000000,0.149063,175,248,1174,4,4,12810,0.737274,0.705645,0.031629,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:not_primary_target_source,auto: best_target_shared_by_multiple_sources,1:12356:0.7056:0.1491 | 2:12335:0.1371:0.0431 | 3:12205:0.1290:0.0407 | 4:13188:0.0282:0.0237
target_title_block,12743,Ziwuguan,h_china,k_qin_china,d_xijing_china,c_jingzhao,b_ziwuguan_china,"215,146,151",10430,"203,192,178",b_jingzhao_chang_an,h_china,k_guannei,d_yongxing,c_jingzhao,b_changan,h_china > e_yongliang > k_guannei > d_yongxing > c_jingzhao > b_changan,merge,manual_review,no,0.520718,0.615854,0.995339,0.375000,0.000000,0.255051,202,328,792,5,3,12761,0.685358,0.650456,0.034902,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:not_primary_target_source,auto: best_target_shared_by_multiple_sources,1:10430:0.6159:0.2551 | 2:13184:0.2104:0.1156 | 3:12218:0.1220:0.0680 | 4:13187:0.0396:0.0178 | 5:12123:0.0122:0.0035
target_title_block,12825,Liquan,h_china,k_qin_china,d_xijing_china,c_xianyang_china,b_liquan_china,"228,42,102",12221,"135,92,0",b_jingzhao_haozhi,h_china,k_guannei,d_yongxing,c_jingzhao,b_liquan,h_china > e_yongliang > k_guannei > d_yongxing > c_jingzhao > b_liquan,merge,manual_review,no,0.518600,0.669811,0.993332,0.272727,0.000000,0.198768,355,530,1786,4,5,12792,0.966565,0.888889,0.077676,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:not_primary_target_source,auto: best_target_shared_by_multiple_sources,1:12221:0.6698:0.1988 | 2:12217:0.3038:0.2901 | 3:12220:0.0208:0.0201 | 4:12210:0.0057:0.0030
target_title_block,14078,14078,,,,,,"37,187,196",10134,"76,244,210",b_fengxiang_mei,h_china,k_guannei,d_fengxiang,c_fengxiang,b_mei,h_china > e_yongliang > k_guannei > d_fengxiang > c_fengxiang > b_mei,merge,manual_review,no,0.516161,0.596330,0.992900,0.444444,0.000000,0.198777,130,218,654,4,2,14078,0.596330,0.569416,0.026914,yes,no,,yes,yes,playable,blocked:no_source_history,auto: best_target_shared_by_multiple_sources,1:10134:0.5963:0.1988 | 2:13189:0.2385:0.0552 | 3:12206:0.1560:0.0377 | 4:12334:0.0092:0.0029
target_title_block,12752,Baoxiedao,h_china,k_han_china,d_hanzhong_china,c_nanzheng_china,b_baoxiedao_china,"253,20,122",10134,"76,244,210",b_fengxiang_mei,h_china,k_guannei,d_fengxiang,c_fengxiang,b_mei,h_china > e_yongliang > k_guannei > d_fengxiang > c_fengxiang > b_mei,merge,manual_review,no,0.515977,0.569416,0.996942,0.333333,0.000000,0.432722,283,497,654,6,2,14078,0.596330,0.569416,0.026914,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:not_primary_target_source,auto: best_target_shared_by_multiple_sources,1:10134:0.5694:0.4327 | 2:13190:0.1992:0.1540 | 3:13189:0.1308:0.0690 | 4:12221:0.0463:0.0129 | 5:13064:0.0443:0.0315
target_title_block,11782,Wurenguan,h_china,k_qin_china,d_fufang_china,c_danzhou_china,b_wurenguan_china,"37,250,217",12224,"139,193,70",b_danzhou_yichuan,h_china,k_guannei,d_fufang,c_danzhou,b_yichuan,h_china > e_yongliang > k_guannei > d_fufang > c_danzhou > b_yichuan,merge,manual_review,no,0.510281,0.583535,0.995891,0.375000,0.000000,0.292831,241,413,823,2,4,11784,0.664062,0.583535,0.080527,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:not_primary_target_source,auto: best_target_shared_by_multiple_sources,1:12224:0.5835:0.2928 | 2:13039:0.4165:0.1621
target_title_block,12790,Minzhouyile,h_china,k_longxi_china,d_longxi_china,c_minzhou_china,b_minzhouyile_china,"221,27,73",12362,"63,47,132",CirQF_Luchanzhai,h_china,k_guannei,d_qincheng,c_minzhou,b_hezheng,h_china > e_yongliang > k_guannei > d_qincheng > c_minzhou > b_hezheng,merge,manual_review,no,0.498324,0.510753,0.995406,0.428571,0.000000,0.384615,285,558,741,4,2,12778,1.000000,0.510753,0.489247,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:not_primary_target_source,auto: best_target_shared_by_multiple_sources,1:12362:0.5108:0.3846 | 2:13186:0.2563:0.2375 | 3:12363:0.2294:0.1303 | 4:12365:0.0036:0.0020
target_title_block,14072,14072,,,,,,"31,193,178",12203,"213,16,7",b_longzhou_qianyuan,h_china,k_guannei,d_fengxiang,c_longzhou_2,b_qianyuan,h_china > e_yongliang > k_guannei > d_fengxiang > c_longzhou_2 > b_qianyuan,merge,manual_review,no,0.498308,0.588040,0.994745,0.333333,0.000000,0.254310,177,301,696,3,2,12856,0.941176,0.588040,0.353136,no,no,,yes,yes,playable,blocked:no_source_history,auto: best_target_shared_by_multiple_sources,1:12203:0.5880:0.2543 | 2:12204:0.4086:0.2057 | 3:12205:0.0033:0.0013
target_title_block,12959,Longmen,h_china,k_jin_china,d_hezhong_china,c_jiangzhou_china,b_longmen_china,"66,69,47",13039,"5,178,229",b_tongzhou_heyang_northwest,h_china,k_guannei,d_yongxing,c_tongzhou,b_heyang_1,h_china > e_yongliang > k_guannei > d_yongxing > c_tongzhou > b_heyang_1,merge,manual_review,no,0.485668,0.515152,0.993865,0.571429,0.000000,0.096136,102,198,1061,2,2,12917,0.753061,0.515152,0.237909,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:not_primary_target_source,auto: best_target_shared_by_multiple_sources,1:13039:0.5152:0.0961 | 2:12442:0.4848:0.1765
target_title_block,12862,Qingshui,h_china,k_longxi_china,d_longxi_china,c_tianshui_china,b_qingshui_china,"35,141,187",12356,"114,104,113",CirQF_Langxinguan,h_china,k_guannei,d_qincheng,c_qinzhou_1,b_qingshui,h_china > e_yongliang > k_guannei > d_qincheng > c_qinzhou_1 > b_qingshui,merge,manual_review,no,0.483549,0.614407,0.992926,0.200000,0.000000,0.247019,290,472,1174,6,4,12810,0.737274,0.705645,0.031629,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:not_primary_target_source,auto: best_target_shared_by_multiple_sources,1:12356:0.6144:0.2470 | 2:13182:0.2458:0.7160 | 3:12204:0.0720:0.0569 | 4:12357:0.0318:0.0126 | 5:12203:0.0233:0.0158
target_title_block,11964,Shangxian,h_china,k_xia_china,d_xiazhou_china,c_suizhou_xia_china,b_shangxian_china,"184,191,225",12212,"49,199,43",b_yanzhou_yanchuan,h_china,k_guannei,d_fufang,c_yan_an,b_yanchuan,h_china > e_yongliang > k_guannei > d_fufang > c_yan_an > b_yanchuan,merge,manual_review,no,0.480904,0.611940,0.994365,0.250000,0.000000,0.169983,205,335,1206,3,3,11927,0.947644,0.933790,0.013854,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:not_primary_target_source,auto: best_target_shared_by_multiple_sources,1:12212:0.6119:0.1700 | 2:10431:0.3821:0.1359 | 3:12244:0.0060:0.0029
target_title_block,12851,TongzhouPingyi,h_china,k_qin_china,d_pingyi_china,c_tongzhou_pingyi_china,b_tongzhoupingyi_china,"158,65,79",10419,"12,69,145",b_yaozhou_fengxian,h_china,k_guannei,d_yongxing,c_huayin,b_xiagui,h_china > e_yongliang > k_guannei > d_yongxing > c_huayin > b_xiagui,merge,manual_review,no,0.479252,0.533505,0.997256,0.375000,0.000000,0.251825,207,388,822,2,3,12833,0.700000,0.533505,0.166495,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:not_primary_target_source,auto: best_target_shared_by_multiple_sources,1:10419:0.5335:0.2518 | 2:12223:0.4665:0.2076
target_title_block,11769,,,,,,,"67,31,120",12190,"3,74,246",b_huanzhou_fangqu,h_china,k_guannei,d_binning,c_huanzhou,b_fangqu,h_china > e_yongliang > k_guannei > d_binning > c_huanzhou > b_fangqu,merge,manual_review,no,0.473463,0.508071,0.995071,0.230769,0.000000,0.491776,598,1177,1216,8,2,11872,0.532609,0.508071,0.024538,no,no,,yes,yes,playable,blocked:no_source_history,auto: best_target_shared_by_multiple_sources,1:12190:0.5081:0.4918 | 2:13173:0.2141:0.8873 | 3:12186:0.1028:0.1347 | 4:12194:0.0875:0.1055 | 5:12185:0.0518:0.0770
target_title_block,12736,Liangdang,h_china,k_han_china,d_hanzhong_china,c_fengzhou_hanzhong_china,b_liangdang_china,"248,197,201",12334,"252,99,199",b_fengzhou_liangquan,h_china,k_guannei,d_xingfeng,c_fengzhou,b_liangquan,h_china > e_yongliang > k_guannei > d_xingfeng > c_fengzhou > b_liangquan,merge,manual_review,no,0.473014,0.466746,0.994120,0.272727,0.000000,0.571221,393,842,688,4,2,12788,0.774436,0.466746,0.307690,no,yes,00_MB_PROVINCES.txt,yes,yes,playable,blocked:not_primary_target_source,auto: best_target_shared_by_multiple_sources,1:12334:0.4667:0.5712 | 2:12335:0.2340:0.2497 | 3:13188:0.1698:0.4847 | 4:12339:0.1295:0.2614
